"","Date","Sessions","Pageviews","Users","New_Users","Number_Session","Pages_Session","Avg_S_Duration","Bounce"
"1061",2015-02-05,46,97,36,24,1.27777777777778,2.10869565217391,56.7608695652174,0.630434782608696
"1062",2015-02-06,39,81,31,24,1.25806451612903,2.07692307692308,48.7179487179487,0.692307692307692
"1063",2015-02-07,19,38,17,11,1.11764705882353,2,26.8947368421053,0.684210526315789
"1064",2015-02-08,25,43,19,15,1.31578947368421,1.72,24,0.64
"1065",2015-02-09,40,88,36,23,1.11111111111111,2.2,173.4,0.5
"1066",2015-02-10,35,106,32,20,1.09375,3.02857142857143,87.7714285714286,0.542857142857143
"1067",2015-02-11,48,117,38,25,1.26315789473684,2.4375,139.25,0.604166666666667
"1068",2015-02-12,50,121,43,38,1.16279069767442,2.42,97.26,0.58
"1069",2015-02-13,31,89,26,13,1.19230769230769,2.87096774193548,112.935483870968,0.516129032258065
"1070",2015-02-14,9,19,8,6,1.125,2.11111111111111,17.7777777777778,0.777777777777778
"1071",2015-02-15,12,28,9,7,1.33333333333333,2.33333333333333,97.9166666666667,0.5
"1072",2015-02-16,45,128,37,26,1.21621621621622,2.84444444444444,155.4,0.511111111111111
"1073",2015-02-17,49,133,40,27,1.225,2.71428571428571,100.040816326531,0.510204081632653
"1074",2015-02-18,48,158,40,30,1.2,3.29166666666667,136.520833333333,0.520833333333333
"1075",2015-02-19,35,152,30,15,1.16666666666667,4.34285714285714,379.057142857143,0.4
"1076",2015-02-20,31,109,26,14,1.19230769230769,3.51612903225806,246.774193548387,0.451612903225806
"1077",2015-02-21,12,16,9,6,1.33333333333333,1.33333333333333,48.8333333333333,0.833333333333333
"1078",2015-02-22,20,59,17,10,1.17647058823529,2.95,133.5,0.55
"1079",2015-02-23,37,79,31,20,1.19354838709677,2.13513513513514,155.378378378378,0.675675675675676
"1080",2015-02-24,38,145,35,23,1.08571428571429,3.81578947368421,185.947368421053,0.342105263157895
"1081",2015-02-25,39,68,33,21,1.18181818181818,1.74358974358974,69.3589743589744,0.666666666666667
"1082",2015-02-26,40,89,34,22,1.17647058823529,2.225,53.3,0.7
"1083",2015-02-27,31,84,25,16,1.24,2.70967741935484,86.9032258064516,0.548387096774194
"1084",2015-02-28,24,49,21,16,1.14285714285714,2.04166666666667,83.625,0.708333333333333
"1085",2015-03-01,16,61,15,13,1.06666666666667,3.8125,111.6875,0.6875
"1086",2015-03-02,39,85,31,23,1.25806451612903,2.17948717948718,153.512820512821,0.538461538461538
"1087",2015-03-03,45,187,36,27,1.25,4.15555555555556,345.488888888889,0.377777777777778
"1088",2015-03-04,31,104,26,17,1.19230769230769,3.35483870967742,56.1612903225806,0.483870967741935
"1089",2015-03-05,44,119,32,19,1.375,2.70454545454545,176.727272727273,0.522727272727273
"1090",2015-03-06,37,92,27,17,1.37037037037037,2.48648648648649,87.3783783783784,0.540540540540541
"1091",2015-03-07,14,72,13,12,1.07692307692308,5.14285714285714,229.714285714286,0.428571428571429
"1092",2015-03-08,15,67,15,12,1,4.46666666666667,173.133333333333,0.533333333333333
"1093",2015-03-09,38,124,27,17,1.40740740740741,3.26315789473684,217.710526315789,0.5
"1094",2015-03-10,41,115,29,19,1.41379310344828,2.80487804878049,92.5853658536585,0.48780487804878
"1095",2015-03-11,46,111,35,24,1.31428571428571,2.41304347826087,118.847826086957,0.565217391304348
"1096",2015-03-12,40,89,31,22,1.29032258064516,2.225,117.3,0.625
"1097",2015-03-13,40,104,31,19,1.29032258064516,2.6,141.8,0.65
"1098",2015-03-14,17,36,13,12,1.30769230769231,2.11764705882353,102.176470588235,0.588235294117647
"1099",2015-03-15,19,91,17,14,1.11764705882353,4.78947368421053,143,0.526315789473684
"1100",2015-03-16,28,82,25,22,1.12,2.92857142857143,66.3214285714286,0.392857142857143
"1101",2015-03-17,56,135,44,28,1.27272727272727,2.41071428571429,133.267857142857,0.482142857142857
"1102",2015-03-18,30,74,23,14,1.30434782608696,2.46666666666667,209.966666666667,0.733333333333333
"1103",2015-03-19,38,73,30,20,1.26666666666667,1.92105263157895,34.0263157894737,0.605263157894737
"1104",2015-03-20,30,73,23,15,1.30434782608696,2.43333333333333,87.5333333333333,0.5
"1105",2015-03-21,22,66,20,14,1.1,3,78.1363636363636,0.545454545454545
"1106",2015-03-22,16,50,14,11,1.14285714285714,3.125,39.5625,0.75
"1107",2015-03-23,37,111,26,15,1.42307692307692,3,115.189189189189,0.513513513513513
"1108",2015-03-24,56,168,42,28,1.33333333333333,3,131.589285714286,0.535714285714286
"1109",2015-03-25,41,78,31,18,1.32258064516129,1.90243902439024,103.243902439024,0.560975609756098
"1110",2015-03-26,37,84,25,14,1.48,2.27027027027027,158.567567567568,0.675675675675676
"1111",2015-03-27,43,69,36,21,1.19444444444444,1.6046511627907,17.1860465116279,0.720930232558139
"1112",2015-03-28,15,28,11,8,1.36363636363636,1.86666666666667,30.5333333333333,0.666666666666667
"1113",2015-03-29,8,21,6,5,1.33333333333333,2.625,451.875,0.5
"1114",2015-03-30,44,105,32,20,1.375,2.38636363636364,445.590909090909,0.545454545454545
"1115",2015-03-31,41,132,28,17,1.46428571428571,3.21951219512195,234.609756097561,0.48780487804878
"1116",2015-04-01,39,98,27,17,1.44444444444444,2.51282051282051,262,0.58974358974359
"1117",2015-04-02,40,78,27,14,1.48148148148148,1.95,139.05,0.55
"1118",2015-04-03,18,38,14,12,1.28571428571429,2.11111111111111,20.8333333333333,0.611111111111111
"1119",2015-04-04,14,50,12,11,1.16666666666667,3.57142857142857,295,0.571428571428571
"1120",2015-04-05,12,33,9,6,1.33333333333333,2.75,29,0.666666666666667
"1121",2015-04-06,40,88,32,20,1.25,2.2,85.925,0.6
"1122",2015-04-07,45,179,36,23,1.25,3.97777777777778,248.8,0.511111111111111
"1123",2015-04-08,33,90,25,17,1.32,2.72727272727273,184.757575757576,0.454545454545455
"1124",2015-04-09,32,80,30,21,1.06666666666667,2.5,102.5,0.53125
"1125",2015-04-10,32,64,26,18,1.23076923076923,2,156.3125,0.59375
"1126",2015-04-11,10,13,7,5,1.42857142857143,1.3,5.2,0.8
"1127",2015-04-12,17,33,13,11,1.30769230769231,1.94117647058824,177.235294117647,0.705882352941177
"1128",2015-04-13,40,115,33,25,1.21212121212121,2.875,99.5,0.55
"1129",2015-04-14,35,104,31,23,1.12903225806452,2.97142857142857,148.657142857143,0.457142857142857
"1130",2015-04-15,35,98,30,20,1.16666666666667,2.8,118.371428571429,0.428571428571429
"1131",2015-04-16,30,53,26,18,1.15384615384615,1.76666666666667,98.3,0.666666666666667
"1132",2015-04-17,27,66,21,13,1.28571428571429,2.44444444444444,255.925925925926,0.481481481481481
"1133",2015-04-18,17,30,12,9,1.41666666666667,1.76470588235294,42,0.705882352941177
"1134",2015-04-19,17,34,11,7,1.54545454545455,2,288.588235294118,0.529411764705882
"1135",2015-04-20,44,135,32,20,1.375,3.06818181818182,75.9090909090909,0.568181818181818
"1136",2015-04-21,27,95,21,16,1.28571428571429,3.51851851851852,292.037037037037,0.407407407407407
"1137",2015-04-22,44,114,39,29,1.12820512820513,2.59090909090909,66.2045454545455,0.454545454545455
"1138",2015-04-23,36,86,28,19,1.28571428571429,2.38888888888889,230.527777777778,0.527777777777778
"1139",2015-04-24,36,71,33,23,1.09090909090909,1.97222222222222,64.6111111111111,0.583333333333333
"1140",2015-04-25,16,53,14,14,1.14285714285714,3.3125,139.8125,0.625
"1141",2015-04-26,8,17,8,8,1,2.125,22.25,0.625
"1142",2015-04-27,43,74,31,21,1.38709677419355,1.72093023255814,78.2558139534884,0.604651162790698
"1143",2015-04-28,35,83,29,19,1.20689655172414,2.37142857142857,143.057142857143,0.428571428571429
"1144",2015-04-29,48,177,37,30,1.2972972972973,3.6875,224.520833333333,0.416666666666667
"1145",2015-04-30,43,115,37,26,1.16216216216216,2.67441860465116,144.279069767442,0.488372093023256
"1146",2015-05-01,15,41,15,13,1,2.73333333333333,47.8666666666667,0.4
"1147",2015-05-02,10,19,10,8,1,1.9,115.3,0.6
"1148",2015-05-03,18,57,18,16,1,3.16666666666667,85.5555555555556,0.611111111111111
"1149",2015-05-04,44,79,40,28,1.1,1.79545454545455,46.6590909090909,0.636363636363636
"1150",2015-05-05,47,88,39,24,1.20512820512821,1.87234042553191,92.7659574468085,0.574468085106383
"1151",2015-05-06,53,175,40,31,1.325,3.30188679245283,288.981132075472,0.358490566037736
"1152",2015-05-07,44,82,35,21,1.25714285714286,1.86363636363636,43.2954545454545,0.636363636363636
"1153",2015-05-08,30,64,23,15,1.30434782608696,2.13333333333333,139.1,0.566666666666667
"1154",2015-05-09,12,45,12,9,1,3.75,50.0833333333333,0.416666666666667
"1155",2015-05-10,10,35,8,8,1.25,3.5,120.7,0.8
"1156",2015-05-11,40,110,34,25,1.17647058823529,2.75,126.875,0.525
"1157",2015-05-12,51,120,41,33,1.24390243902439,2.35294117647059,41.2941176470588,0.607843137254902
"1158",2015-05-13,39,80,33,23,1.18181818181818,2.05128205128205,75.974358974359,0.666666666666667
"1159",2015-05-14,42,128,30,18,1.4,3.04761904761905,93.1666666666667,0.5
"1160",2015-05-15,31,102,25,18,1.24,3.29032258064516,99.4193548387097,0.516129032258065
"1161",2015-05-16,12,18,9,8,1.33333333333333,1.5,32.6666666666667,0.75
"1162",2015-05-17,16,37,11,9,1.45454545454545,2.3125,36.875,0.625
"1163",2015-05-18,23,81,22,15,1.04545454545455,3.52173913043478,64.4782608695652,0.347826086956522
"1164",2015-05-19,38,115,34,24,1.11764705882353,3.02631578947368,194.763157894737,0.473684210526316
"1165",2015-05-20,40,106,30,20,1.33333333333333,2.65,235.775,0.5
"1166",2015-05-21,45,178,37,25,1.21621621621622,3.95555555555556,180,0.4
"1167",2015-05-22,39,97,34,24,1.14705882352941,2.48717948717949,91.3333333333333,0.538461538461538
"1168",2015-05-23,16,36,15,15,1.06666666666667,2.25,39.4375,0.5625
"1169",2015-05-24,16,49,15,10,1.06666666666667,3.0625,73.875,0.625
"1170",2015-05-25,51,169,38,21,1.34210526315789,3.31372549019608,311.666666666667,0.352941176470588
"1171",2015-05-26,34,120,30,17,1.13333333333333,3.52941176470588,283.088235294118,0.5
"1172",2015-05-27,38,89,26,18,1.46153846153846,2.34210526315789,235.552631578947,0.578947368421053
"1173",2015-05-28,47,109,32,24,1.46875,2.31914893617021,237.723404255319,0.553191489361702
"1174",2015-05-29,42,81,31,22,1.35483870967742,1.92857142857143,78.7380952380952,0.666666666666667
"1175",2015-05-30,5,25,5,4,1,5,297.2,0.2
"1176",2015-05-31,17,48,17,15,1,2.82352941176471,56.6470588235294,0.588235294117647
"1177",2015-06-01,43,118,31,17,1.38709677419355,2.74418604651163,95.3023255813954,0.511627906976744
"1178",2015-06-02,31,60,24,17,1.29166666666667,1.93548387096774,93.9354838709677,0.774193548387097
"1179",2015-06-03,39,90,35,19,1.11428571428571,2.30769230769231,90.2564102564103,0.538461538461538
"1180",2015-06-04,35,68,26,15,1.34615384615385,1.94285714285714,19.1714285714286,0.714285714285714
"1181",2015-06-05,28,73,17,9,1.64705882352941,2.60714285714286,104.785714285714,0.607142857142857
"1182",2015-06-06,5,14,5,5,1,2.8,64.8,0.6
"1183",2015-06-07,7,20,7,7,1,2.85714285714286,133.571428571429,0.285714285714286
"1184",2015-06-08,32,79,26,17,1.23076923076923,2.46875,179.3125,0.46875
"1185",2015-06-09,36,163,32,20,1.125,4.52777777777778,180.972222222222,0.416666666666667
"1186",2015-06-10,34,64,30,17,1.13333333333333,1.88235294117647,54,0.588235294117647
"1187",2015-06-11,25,64,17,9,1.47058823529412,2.56,111.88,0.6
"1188",2015-06-12,32,99,28,21,1.14285714285714,3.09375,165.375,0.5
"1189",2015-06-13,19,65,18,15,1.05555555555556,3.42105263157895,84.2105263157895,0.473684210526316
"1190",2015-06-14,12,33,12,11,1,2.75,109.166666666667,0.583333333333333
"1191",2015-06-15,35,84,31,21,1.12903225806452,2.4,211.914285714286,0.485714285714286
"1192",2015-06-16,35,71,27,15,1.2962962962963,2.02857142857143,41.5142857142857,0.6
"1193",2015-06-17,32,94,29,20,1.10344827586207,2.9375,118.75,0.46875
"1194",2015-06-18,25,52,17,10,1.47058823529412,2.08,102.32,0.72
"1195",2015-06-19,31,100,28,18,1.10714285714286,3.2258064516129,73.8387096774194,0.387096774193548
"1196",2015-06-20,11,34,10,7,1.1,3.09090909090909,97.4545454545455,0.363636363636364
"1197",2015-06-21,8,11,8,7,1,1.375,10.25,0.75
"1198",2015-06-22,37,98,32,25,1.15625,2.64864864864865,163.648648648649,0.27027027027027
"1199",2015-06-23,44,104,41,32,1.07317073170732,2.36363636363636,48.6590909090909,0.568181818181818
"1200",2015-06-24,34,81,27,17,1.25925925925926,2.38235294117647,147.470588235294,0.441176470588235
"1201",2015-06-25,36,91,27,18,1.33333333333333,2.52777777777778,110.777777777778,0.555555555555556
"1202",2015-06-26,47,148,32,19,1.46875,3.14893617021277,161.851063829787,0.574468085106383
"1203",2015-06-27,8,30,8,6,1,3.75,107.875,0.625
"1204",2015-06-28,5,6,5,4,1,1.2,1,0.8
"1205",2015-06-29,37,89,29,18,1.27586206896552,2.40540540540541,96.054054054054,0.594594594594595
"1206",2015-06-30,35,94,29,20,1.20689655172414,2.68571428571429,151.114285714286,0.514285714285714
"1207",2015-07-01,12,35,10,8,1.2,2.91666666666667,132.916666666667,0.333333333333333
"1208",2015-07-02,39,69,29,19,1.3448275862069,1.76923076923077,107.461538461538,0.641025641025641
"1209",2015-07-03,24,48,18,9,1.33333333333333,2,171.166666666667,0.458333333333333
"1210",2015-07-04,4,10,4,2,1,2.5,19.5,0.5
"1211",2015-07-05,14,39,14,6,1,2.78571428571429,149.928571428571,0.428571428571429
"1212",2015-07-06,36,151,28,19,1.28571428571429,4.19444444444444,311.583333333333,0.416666666666667
"1213",2015-07-07,35,94,30,24,1.16666666666667,2.68571428571429,172.085714285714,0.6
"1214",2015-07-08,25,87,22,12,1.13636363636364,3.48,159.88,0.44
"1215",2015-07-09,25,78,23,13,1.08695652173913,3.12,127.08,0.52
"1216",2015-07-10,38,170,29,15,1.31034482758621,4.47368421052632,393.315789473684,0.447368421052632
"1217",2015-07-11,16,42,16,15,1,2.625,47.125,0.375
"1218",2015-07-12,8,18,8,7,1,2.25,23.25,0.75
"1219",2015-07-13,39,81,33,24,1.18181818181818,2.07692307692308,183.692307692308,0.487179487179487
"1220",2015-07-14,27,57,24,19,1.125,2.11111111111111,80.037037037037,0.740740740740741
"1221",2015-07-15,34,106,25,20,1.36,3.11764705882353,131,0.294117647058824
"1222",2015-07-16,53,148,40,26,1.325,2.79245283018868,208.245283018868,0.509433962264151
"1223",2015-07-17,35,94,29,17,1.20689655172414,2.68571428571429,71.7714285714286,0.514285714285714
"1224",2015-07-18,16,46,13,8,1.23076923076923,2.875,58.5625,0.3125
"1225",2015-07-19,15,42,15,15,1,2.8,77.0666666666667,0.533333333333333
"1226",2015-07-20,46,145,35,24,1.31428571428571,3.15217391304348,216.652173913043,0.434782608695652
"1227",2015-07-21,39,98,36,25,1.08333333333333,2.51282051282051,209.282051282051,0.564102564102564
"1228",2015-07-22,31,72,26,19,1.19230769230769,2.32258064516129,61.3225806451613,0.387096774193548
"1229",2015-07-23,38,104,33,24,1.15151515151515,2.73684210526316,70.5789473684211,0.526315789473684
"1230",2015-07-24,23,56,17,11,1.35294117647059,2.43478260869565,149,0.695652173913043
"1231",2015-07-25,14,66,14,12,1,4.71428571428571,156.357142857143,0.571428571428571
"1232",2015-07-26,17,71,15,7,1.13333333333333,4.17647058823529,115.823529411765,0.529411764705882
"1233",2015-07-27,29,58,24,17,1.20833333333333,2,94.3103448275862,0.482758620689655
"1234",2015-07-28,38,92,32,27,1.1875,2.42105263157895,120.394736842105,0.447368421052632
"1235",2015-07-29,29,62,26,16,1.11538461538462,2.13793103448276,86.5172413793103,0.655172413793103
"1236",2015-07-30,33,86,28,22,1.17857142857143,2.60606060606061,162.878787878788,0.424242424242424
"1237",2015-07-31,36,96,25,15,1.44,2.66666666666667,148.388888888889,0.527777777777778
"1238",2015-08-01,5,18,5,5,1,3.6,78.6,0.4
"1239",2015-08-02,14,29,14,12,1,2.07142857142857,197.642857142857,0.5
"1240",2015-08-03,28,65,20,14,1.4,2.32142857142857,215.142857142857,0.535714285714286
"1241",2015-08-04,29,87,22,14,1.31818181818182,3,319.51724137931,0.448275862068966
"1242",2015-08-05,26,62,23,17,1.1304347826087,2.38461538461538,39.7307692307692,0.615384615384615
"1243",2015-08-06,56,182,51,39,1.09803921568627,3.25,113.214285714286,0.517857142857143
"1244",2015-08-07,31,91,26,18,1.19230769230769,2.93548387096774,108.709677419355,0.516129032258065
"1245",2015-08-08,13,32,12,11,1.08333333333333,2.46153846153846,61.1538461538462,0.615384615384615
"1246",2015-08-09,20,54,19,18,1.05263157894737,2.7,111.9,0.5
"1247",2015-08-10,58,147,46,33,1.26086956521739,2.53448275862069,92.448275862069,0.517241379310345
"1248",2015-08-11,32,82,28,18,1.14285714285714,2.5625,112.3125,0.5
"1249",2015-08-12,41,161,36,27,1.13888888888889,3.92682926829268,221.487804878049,0.317073170731707
"1250",2015-08-13,33,92,30,25,1.1,2.78787878787879,105.606060606061,0.484848484848485
"1251",2015-08-14,28,54,26,16,1.07692307692308,1.92857142857143,196.214285714286,0.607142857142857
"1252",2015-08-15,10,21,10,8,1,2.1,58.6,0.5
"1253",2015-08-16,13,33,13,12,1,2.53846153846154,127.461538461538,0.384615384615385
"1254",2015-08-17,34,103,26,18,1.30769230769231,3.02941176470588,211.558823529412,0.5
"1255",2015-08-18,37,110,31,19,1.19354838709677,2.97297297297297,415.945945945946,0.405405405405405
"1256",2015-08-19,37,108,27,18,1.37037037037037,2.91891891891892,111.432432432432,0.459459459459459
"1257",2015-08-20,38,104,28,23,1.35714285714286,2.73684210526316,164.263157894737,0.368421052631579
"1258",2015-08-21,31,123,20,9,1.55,3.96774193548387,344.41935483871,0.451612903225806
"1259",2015-08-22,9,24,9,7,1,2.66666666666667,131.888888888889,0.333333333333333
"1260",2015-08-23,11,13,10,9,1.1,1.18181818181818,17.6363636363636,0.909090909090909
"1261",2015-08-24,50,119,43,30,1.16279069767442,2.38,82.86,0.56
"1262",2015-08-25,40,107,29,21,1.37931034482759,2.675,186.6,0.5
"1263",2015-08-26,28,76,23,13,1.21739130434783,2.71428571428571,121.964285714286,0.392857142857143
"1264",2015-08-27,36,86,26,14,1.38461538461538,2.38888888888889,197.166666666667,0.416666666666667
"1265",2015-08-28,33,100,25,17,1.32,3.03030303030303,263.515151515152,0.393939393939394
"1266",2015-08-29,11,41,10,9,1.1,3.72727272727273,86.4545454545455,0.363636363636364
"1267",2015-08-30,10,23,10,9,1,2.3,52.5,0.6
"1268",2015-08-31,38,95,30,22,1.26666666666667,2.5,226.289473684211,0.447368421052632
"1269",2015-09-01,34,116,25,21,1.36,3.41176470588235,169.411764705882,0.529411764705882
"1270",2015-09-02,39,128,28,19,1.39285714285714,3.28205128205128,199.25641025641,0.512820512820513
"1271",2015-09-03,25,116,19,15,1.31578947368421,4.64,119.48,0.56
"1272",2015-09-04,39,107,26,18,1.5,2.74358974358974,74.9230769230769,0.487179487179487
"1273",2015-09-05,14,48,14,13,1,3.42857142857143,71.7142857142857,0.285714285714286
"1274",2015-09-06,8,17,8,8,1,2.125,162.5,0.75
"1275",2015-09-07,15,53,12,10,1.25,3.53333333333333,84.4,0.466666666666667
"1276",2015-09-08,34,85,31,21,1.09677419354839,2.5,161.294117647059,0.411764705882353
"1277",2015-09-09,30,75,28,20,1.07142857142857,2.5,118.633333333333,0.533333333333333
"1278",2015-09-10,41,117,34,25,1.20588235294118,2.85365853658537,162.487804878049,0.463414634146341
"1279",2015-09-11,45,108,35,22,1.28571428571429,2.4,92.8888888888889,0.622222222222222
"1280",2015-09-12,14,51,14,12,1,3.64285714285714,104.214285714286,0.285714285714286
"1281",2015-09-13,13,30,12,12,1.08333333333333,2.30769230769231,83.6923076923077,0.538461538461538
"1282",2015-09-14,50,101,39,30,1.28205128205128,2.02,56.96,0.6
"1283",2015-09-15,40,83,35,23,1.14285714285714,2.075,65.75,0.6
"1284",2015-09-16,33,77,27,18,1.22222222222222,2.33333333333333,63.8181818181818,0.484848484848485
"1285",2015-09-17,34,69,31,22,1.09677419354839,2.02941176470588,22.7647058823529,0.617647058823529
"1286",2015-09-18,35,91,29,16,1.20689655172414,2.6,118.771428571429,0.457142857142857
"1287",2015-09-19,10,45,10,8,1,4.5,62.3,0.4
"1288",2015-09-20,12,58,11,10,1.09090909090909,4.83333333333333,165.666666666667,0.333333333333333
"1289",2015-09-21,33,90,28,18,1.17857142857143,2.72727272727273,101.757575757576,0.606060606060606
"1290",2015-09-22,34,115,32,25,1.0625,3.38235294117647,93.9705882352941,0.411764705882353
"1291",2015-09-23,26,52,22,18,1.18181818181818,2,82.2692307692308,0.538461538461538
"1292",2015-09-24,35,93,29,18,1.20689655172414,2.65714285714286,113.771428571429,0.571428571428571
"1293",2015-09-25,30,69,25,17,1.2,2.3,141.533333333333,0.566666666666667
"1294",2015-09-26,11,29,11,9,1,2.63636363636364,76.9090909090909,0.272727272727273
"1295",2015-09-27,17,66,16,13,1.0625,3.88235294117647,147.235294117647,0.470588235294118
"1296",2015-09-28,40,97,30,21,1.33333333333333,2.425,80.7,0.675
"1297",2015-09-29,32,87,24,17,1.33333333333333,2.71875,115.4375,0.46875
"1298",2015-09-30,40,66,35,26,1.14285714285714,1.65,101.175,0.725
"1299",2015-10-01,44,163,36,28,1.22222222222222,3.70454545454545,133.5,0.431818181818182
"1300",2015-10-02,26,77,21,15,1.23809523809524,2.96153846153846,83.6153846153846,0.423076923076923
"1301",2015-10-03,11,25,10,8,1.1,2.27272727272727,115.545454545455,0.454545454545455
"1302",2015-10-04,12,24,9,8,1.33333333333333,2,19.3333333333333,0.5
"1303",2015-10-05,31,69,27,19,1.14814814814815,2.2258064516129,73.5483870967742,0.645161290322581
"1304",2015-10-06,40,132,34,25,1.17647058823529,3.3,120.875,0.5
"1305",2015-10-07,53,143,42,32,1.26190476190476,2.69811320754717,93.4339622641509,0.471698113207547
"1306",2015-10-08,30,97,25,17,1.2,3.23333333333333,304.766666666667,0.4
"1307",2015-10-09,32,85,28,20,1.14285714285714,2.65625,109.90625,0.5
"1308",2015-10-10,14,45,13,11,1.07692307692308,3.21428571428571,141.357142857143,0.571428571428571
"1309",2015-10-11,9,42,9,7,1,4.66666666666667,233.555555555556,0.111111111111111
"1310",2015-10-12,29,77,26,22,1.11538461538462,2.6551724137931,134.413793103448,0.448275862068966
"1311",2015-10-13,53,177,42,28,1.26190476190476,3.33962264150943,119.811320754717,0.452830188679245
"1312",2015-10-14,43,150,37,26,1.16216216216216,3.48837209302326,174.906976744186,0.418604651162791
"1313",2015-10-15,43,135,37,32,1.16216216216216,3.13953488372093,164.441860465116,0.558139534883721
"1314",2015-10-16,34,84,21,16,1.61904761904762,2.47058823529412,222.676470588235,0.529411764705882
"1315",2015-10-17,12,27,12,9,1,2.25,93,0.583333333333333
"1316",2015-10-18,13,25,12,10,1.08333333333333,1.92307692307692,133.076923076923,0.384615384615385
"1317",2015-10-19,39,95,32,20,1.21875,2.43589743589744,182.487179487179,0.435897435897436
"1318",2015-10-20,40,96,33,25,1.21212121212121,2.4,102.225,0.45
"1319",2015-10-21,31,60,30,25,1.03333333333333,1.93548387096774,157.548387096774,0.516129032258065
"1320",2015-10-22,37,80,27,19,1.37037037037037,2.16216216216216,124.405405405405,0.540540540540541
"1321",2015-10-23,28,156,25,17,1.12,5.57142857142857,280.678571428571,0.392857142857143
"1322",2015-10-24,12,31,11,8,1.09090909090909,2.58333333333333,133.333333333333,0.5
"1323",2015-10-25,12,39,11,10,1.09090909090909,3.25,84.75,0.416666666666667
"1324",2015-10-26,47,126,37,25,1.27027027027027,2.68085106382979,217.340425531915,0.51063829787234
"1325",2015-10-27,42,99,31,21,1.35483870967742,2.35714285714286,182.952380952381,0.452380952380952
"1326",2015-10-28,36,90,31,18,1.16129032258065,2.5,78.1388888888889,0.5
"1327",2015-10-29,38,106,33,25,1.15151515151515,2.78947368421053,136.473684210526,0.631578947368421
"1328",2015-10-30,29,61,24,18,1.20833333333333,2.10344827586207,152.413793103448,0.586206896551724
"1329",2015-10-31,5,18,5,4,1,3.6,43.8,0.4
