"","Date","Sessions","Pageviews","Users","New_Users","Number_Session","Pages_Session","Avg_S_Duration","Bounce"
"39",2012-04-19,29,81,18,14,1.61111111111111,2.79310344827586,158.655172413793,0.517241379310345
"40",2012-04-20,30,87,15,9,2,2.9,357.266666666667,0.533333333333333
"41",2012-04-21,18,43,8,6,2.25,2.38888888888889,133.222222222222,0.611111111111111
"42",2012-04-22,10,23,7,6,1.42857142857143,2.3,196.5,0.5
"43",2012-04-23,41,143,23,16,1.78260869565217,3.48780487804878,189.512195121951,0.317073170731707
"44",2012-04-24,30,95,24,17,1.25,3.16666666666667,109.8,0.433333333333333
"45",2012-04-25,27,83,22,16,1.22727272727273,3.07407407407407,50.1481481481481,0.592592592592593
"46",2012-04-26,21,59,18,14,1.16666666666667,2.80952380952381,85.2380952380952,0.476190476190476
"47",2012-04-27,19,37,15,12,1.26666666666667,1.94736842105263,34.3684210526316,0.631578947368421
"48",2012-04-28,5,17,5,5,1,3.4,174,0.4
"49",2012-04-29,18,90,13,5,1.38461538461538,5,554.833333333333,0.222222222222222
"50",2012-04-30,29,100,24,18,1.20833333333333,3.44827586206897,229.51724137931,0.482758620689655
"51",2012-05-01,31,97,23,16,1.34782608695652,3.12903225806452,101.451612903226,0.354838709677419
"52",2012-05-02,20,86,16,9,1.25,4.3,515.9,0.35
"53",2012-05-03,26,81,19,14,1.36842105263158,3.11538461538462,239,0.461538461538462
"54",2012-05-04,33,77,22,16,1.5,2.33333333333333,319.666666666667,0.575757575757576
"55",2012-05-05,10,30,5,4,2,3,127.5,0.8
"56",2012-05-06,19,56,14,8,1.35714285714286,2.94736842105263,129.842105263158,0.368421052631579
"57",2012-05-07,24,70,16,12,1.5,2.91666666666667,275.708333333333,0.458333333333333
"58",2012-05-08,22,95,18,13,1.22222222222222,4.31818181818182,458.090909090909,0.363636363636364
"59",2012-05-09,26,93,21,16,1.23809523809524,3.57692307692308,261.538461538462,0.384615384615385
"60",2012-05-10,26,87,21,14,1.23809523809524,3.34615384615385,169.653846153846,0.5
"61",2012-05-11,37,98,31,24,1.19354838709677,2.64864864864865,182.540540540541,0.378378378378378
"62",2012-05-12,13,18,9,6,1.44444444444444,1.38461538461538,31.3076923076923,0.615384615384615
"63",2012-05-13,20,55,14,9,1.42857142857143,2.75,112.7,0.6
"64",2012-05-14,39,103,29,21,1.3448275862069,2.64102564102564,211.846153846154,0.512820512820513
"65",2012-05-15,26,72,19,15,1.36842105263158,2.76923076923077,281.961538461538,0.346153846153846
"66",2012-05-16,27,90,19,14,1.42105263157895,3.33333333333333,333.333333333333,0.333333333333333
"67",2012-05-17,27,104,17,12,1.58823529411765,3.85185185185185,373.37037037037,0.407407407407407
"68",2012-05-18,25,87,18,12,1.38888888888889,3.48,450.08,0.28
"69",2012-05-19,6,34,5,4,1.2,5.66666666666667,192.166666666667,0.333333333333333
"70",2012-05-20,7,37,5,2,1.4,5.28571428571429,320.714285714286,0.285714285714286
"71",2012-05-21,17,58,12,6,1.41666666666667,3.41176470588235,204.588235294118,0.470588235294118
"72",2012-05-22,26,56,20,13,1.3,2.15384615384615,80.4615384615385,0.423076923076923
"73",2012-05-23,28,86,22,17,1.27272727272727,3.07142857142857,206.642857142857,0.464285714285714
"74",2012-05-24,20,94,17,11,1.17647058823529,4.7,256.8,0.25
"75",2012-05-25,26,58,23,21,1.1304347826087,2.23076923076923,110.153846153846,0.615384615384615
"76",2012-05-26,14,31,8,6,1.75,2.21428571428571,46.0714285714286,0.571428571428571
"77",2012-05-27,11,24,9,8,1.22222222222222,2.18181818181818,182.727272727273,0.545454545454545
"78",2012-05-28,37,125,29,26,1.27586206896552,3.37837837837838,406.108108108108,0.405405405405405
"79",2012-05-29,22,50,18,13,1.22222222222222,2.27272727272727,74.0909090909091,0.5
"80",2012-05-30,19,50,13,10,1.46153846153846,2.63157894736842,159,0.473684210526316
"81",2012-05-31,14,53,13,9,1.07692307692308,3.78571428571429,322.571428571429,0.357142857142857
"82",2012-06-01,23,88,20,15,1.15,3.82608695652174,177.217391304348,0.478260869565217
"83",2012-06-02,6,8,3,1,2,1.33333333333333,265.666666666667,0.833333333333333
"84",2012-06-03,11,32,8,6,1.375,2.90909090909091,109.454545454545,0.363636363636364
"85",2012-06-04,21,70,18,12,1.16666666666667,3.33333333333333,135.285714285714,0.380952380952381
"86",2012-06-05,41,141,30,21,1.36666666666667,3.4390243902439,115.19512195122,0.609756097560976
"87",2012-06-06,36,95,23,17,1.56521739130435,2.63888888888889,470.527777777778,0.388888888888889
"88",2012-06-07,31,96,21,17,1.47619047619048,3.09677419354839,258.387096774194,0.451612903225806
"89",2012-06-08,26,60,18,14,1.44444444444444,2.30769230769231,111.192307692308,0.5
"90",2012-06-09,10,12,5,3,2,1.2,7.8,0.9
"91",2012-06-10,15,37,9,6,1.66666666666667,2.46666666666667,153.066666666667,0.6
"92",2012-06-11,48,119,30,21,1.6,2.47916666666667,176.125,0.5
"93",2012-06-12,33,147,19,13,1.73684210526316,4.45454545454545,264.515151515152,0.454545454545455
"94",2012-06-13,37,176,29,21,1.27586206896552,4.75675675675676,400.72972972973,0.243243243243243
"95",2012-06-14,24,87,16,12,1.5,3.625,520.625,0.333333333333333
"96",2012-06-15,25,129,19,15,1.31578947368421,5.16,398.84,0.44
"97",2012-06-16,2,3,2,1,1,1.5,4.5,0.5
"98",2012-06-17,5,8,2,1,2.5,1.6,422.2,0.8
"99",2012-06-18,43,253,28,21,1.53571428571429,5.88372093023256,328.418604651163,0.27906976744186
"100",2012-06-19,40,274,31,20,1.29032258064516,6.85,603.25,0.3
"101",2012-06-20,33,197,23,14,1.43478260869565,5.96969696969697,431.272727272727,0.424242424242424
"102",2012-06-21,21,38,14,10,1.5,1.80952380952381,78.7142857142857,0.619047619047619
"103",2012-06-22,40,103,31,24,1.29032258064516,2.575,109.075,0.575
"104",2012-06-23,14,51,10,7,1.4,3.64285714285714,226.785714285714,0.642857142857143
"105",2012-06-24,13,33,9,6,1.44444444444444,2.53846153846154,34,0.615384615384615
"106",2012-06-25,45,163,31,22,1.45161290322581,3.62222222222222,178.088888888889,0.6
"107",2012-06-26,34,91,25,21,1.36,2.67647058823529,373.294117647059,0.588235294117647
"108",2012-06-27,36,90,27,23,1.33333333333333,2.5,194.333333333333,0.5
"109",2012-06-28,35,93,21,14,1.66666666666667,2.65714285714286,294.114285714286,0.457142857142857
"110",2012-06-29,15,42,11,7,1.36363636363636,2.8,190.133333333333,0.466666666666667
"111",2012-06-30,8,24,8,5,1,3,390.625,0.25
"112",2012-07-01,9,17,4,2,2.25,1.88888888888889,34.7777777777778,0.666666666666667
"113",2012-07-02,15,49,9,7,1.66666666666667,3.26666666666667,90.2,0.733333333333333
"114",2012-07-03,26,69,19,14,1.36842105263158,2.65384615384615,208.384615384615,0.5
"115",2012-07-04,36,98,22,17,1.63636363636364,2.72222222222222,298.555555555556,0.583333333333333
"116",2012-07-05,21,35,15,12,1.4,1.66666666666667,97.0476190476191,0.666666666666667
"117",2012-07-06,15,55,12,7,1.25,3.66666666666667,132.6,0.466666666666667
"118",2012-07-07,14,32,13,9,1.07692307692308,2.28571428571429,38.7142857142857,0.642857142857143
"119",2012-07-08,12,21,9,7,1.33333333333333,1.75,25.3333333333333,0.666666666666667
"120",2012-07-09,27,70,22,18,1.22727272727273,2.59259259259259,73.4074074074074,0.555555555555556
"121",2012-07-10,20,49,15,10,1.33333333333333,2.45,92.25,0.45
"122",2012-07-11,27,85,19,13,1.42105263157895,3.14814814814815,157,0.444444444444444
"123",2012-07-12,22,40,17,12,1.29411764705882,1.81818181818182,19.9545454545455,0.636363636363636
"124",2012-07-13,21,89,17,9,1.23529411764706,4.23809523809524,261.47619047619,0.428571428571429
"125",2012-07-14,11,23,8,5,1.375,2.09090909090909,26.0909090909091,0.636363636363636
"126",2012-07-15,18,46,11,9,1.63636363636364,2.55555555555556,87.3888888888889,0.555555555555556
"127",2012-07-16,27,77,22,13,1.22727272727273,2.85185185185185,135.296296296296,0.37037037037037
"128",2012-07-17,21,48,13,9,1.61538461538462,2.28571428571429,455.142857142857,0.428571428571429
"129",2012-07-18,16,41,15,8,1.06666666666667,2.5625,84.1875,0.5
"130",2012-07-19,38,151,25,19,1.52,3.97368421052632,134.368421052632,0.447368421052632
"131",2012-07-20,12,51,11,7,1.09090909090909,4.25,244.416666666667,0.5
"132",2012-07-21,5,17,5,5,1,3.4,60.2,0.4
"133",2012-07-22,11,31,11,8,1,2.81818181818182,46.2727272727273,0.454545454545455
"134",2012-07-23,25,57,18,15,1.38888888888889,2.28,190.84,0.44
"135",2012-07-24,26,75,15,11,1.73333333333333,2.88461538461538,438.115384615385,0.461538461538462
"136",2012-07-25,28,112,22,18,1.27272727272727,4,238.035714285714,0.5
"137",2012-07-26,31,106,23,16,1.34782608695652,3.41935483870968,464.064516129032,0.483870967741935
"138",2012-07-27,24,78,19,16,1.26315789473684,3.25,137.666666666667,0.291666666666667
"139",2012-07-28,11,24,7,5,1.57142857142857,2.18181818181818,157.636363636364,0.727272727272727
"140",2012-07-29,14,37,9,6,1.55555555555556,2.64285714285714,183.285714285714,0.5
"141",2012-07-30,30,73,24,18,1.25,2.43333333333333,135.5,0.4
"142",2012-07-31,30,93,21,17,1.42857142857143,3.1,148.033333333333,0.366666666666667
"143",2012-08-01,26,195,14,10,1.85714285714286,7.5,470.961538461538,0.423076923076923
"144",2012-08-02,25,60,16,11,1.5625,2.4,91.24,0.56
"145",2012-08-03,25,58,18,12,1.38888888888889,2.32,84.92,0.52
"146",2012-08-04,9,21,6,3,1.5,2.33333333333333,122.333333333333,0.555555555555556
"147",2012-08-05,17,62,14,10,1.21428571428571,3.64705882352941,99.5294117647059,0.529411764705882
"148",2012-08-06,18,28,13,9,1.38461538461538,1.55555555555556,100.055555555556,0.722222222222222
"149",2012-08-07,25,116,18,14,1.38888888888889,4.64,298.08,0.44
"150",2012-08-08,20,68,15,11,1.33333333333333,3.4,126.95,0.4
"151",2012-08-09,23,65,17,12,1.35294117647059,2.82608695652174,192.521739130435,0.478260869565217
"152",2012-08-10,21,72,19,14,1.10526315789474,3.42857142857143,76.1904761904762,0.285714285714286
"153",2012-08-11,12,31,9,7,1.33333333333333,2.58333333333333,73.4166666666667,0.416666666666667
"154",2012-08-12,16,46,12,11,1.33333333333333,2.875,77.1875,0.375
"155",2012-08-13,28,96,25,20,1.12,3.42857142857143,82.6785714285714,0.535714285714286
"156",2012-08-14,30,120,18,13,1.66666666666667,4,85.4,0.6
"157",2012-08-15,24,161,18,11,1.33333333333333,6.70833333333333,268.625,0.375
"158",2012-08-16,14,32,9,6,1.55555555555556,2.28571428571429,139.714285714286,0.285714285714286
"159",2012-08-17,21,56,17,14,1.23529411764706,2.66666666666667,194.190476190476,0.428571428571429
"160",2012-08-18,5,27,5,4,1,5.4,527.2,0.2
"161",2012-08-19,5,13,5,5,1,2.6,61.2,0.2
"162",2012-08-20,25,93,20,17,1.25,3.72,95.72,0.6
"163",2012-08-21,22,45,17,13,1.29411764705882,2.04545454545455,271.454545454545,0.363636363636364
"164",2012-08-22,21,74,18,17,1.16666666666667,3.52380952380952,377.095238095238,0.380952380952381
"165",2012-08-23,26,65,17,15,1.52941176470588,2.5,115.576923076923,0.461538461538462
"166",2012-08-24,29,60,22,17,1.31818181818182,2.06896551724138,80.1724137931034,0.517241379310345
"167",2012-08-25,7,17,7,6,1,2.42857142857143,73.5714285714286,0.571428571428571
"168",2012-08-26,11,26,10,8,1.1,2.36363636363636,152.818181818182,0.636363636363636
"169",2012-08-27,26,73,19,17,1.36842105263158,2.80769230769231,110.230769230769,0.384615384615385
"170",2012-08-28,27,49,18,14,1.5,1.81481481481481,213.814814814815,0.666666666666667
"171",2012-08-29,25,87,21,17,1.19047619047619,3.48,117.04,0.4
"172",2012-08-30,26,74,20,17,1.3,2.84615384615385,38.6153846153846,0.461538461538462
"173",2012-08-31,22,52,18,13,1.22222222222222,2.36363636363636,152.681818181818,0.590909090909091
"174",2012-09-01,5,16,5,5,1,3.2,65,0
"175",2012-09-02,7,19,6,4,1.16666666666667,2.71428571428571,194,0.428571428571429
"176",2012-09-03,14,33,10,7,1.4,2.35714285714286,38.0714285714286,0.642857142857143
"177",2012-09-04,24,76,20,15,1.2,3.16666666666667,164.958333333333,0.416666666666667
"178",2012-09-05,29,83,18,13,1.61111111111111,2.86206896551724,71.6551724137931,0.517241379310345
"179",2012-09-06,28,84,23,18,1.21739130434783,3,121.857142857143,0.607142857142857
"180",2012-09-07,34,143,27,22,1.25925925925926,4.20588235294118,130.382352941176,0.529411764705882
"181",2012-09-08,14,43,12,9,1.16666666666667,3.07142857142857,59.3571428571429,0.428571428571429
"182",2012-09-09,16,64,10,7,1.6,4,167.3125,0.5
"183",2012-09-10,32,95,26,15,1.23076923076923,2.96875,207.71875,0.34375
"184",2012-09-11,20,47,15,10,1.33333333333333,2.35,148.75,0.55
"185",2012-09-12,31,103,25,15,1.24,3.32258064516129,91.9354838709677,0.419354838709677
"186",2012-09-13,34,123,23,18,1.47826086956522,3.61764705882353,327.823529411765,0.264705882352941
"187",2012-09-14,23,68,16,10,1.4375,2.95652173913043,345.869565217391,0.304347826086957
"188",2012-09-15,13,28,8,5,1.625,2.15384615384615,19.6153846153846,0.692307692307692
"189",2012-09-16,14,38,11,9,1.27272727272727,2.71428571428571,119.428571428571,0.285714285714286
"190",2012-09-17,36,139,27,21,1.33333333333333,3.86111111111111,138.861111111111,0.361111111111111
"191",2012-09-18,27,85,20,15,1.35,3.14814814814815,82.3333333333333,0.444444444444444
"192",2012-09-19,30,101,21,14,1.42857142857143,3.36666666666667,199.333333333333,0.4
"193",2012-09-20,24,106,22,15,1.09090909090909,4.41666666666667,197.416666666667,0.541666666666667
"194",2012-09-21,23,69,17,11,1.35294117647059,3,68.2173913043478,0.565217391304348
"195",2012-09-22,14,71,10,6,1.4,5.07142857142857,696.214285714286,0.5
"196",2012-09-23,21,38,10,7,2.1,1.80952380952381,28.2857142857143,0.761904761904762
"197",2012-09-24,52,354,41,29,1.26829268292683,6.80769230769231,303.711538461538,0.269230769230769
"198",2012-09-25,31,100,24,15,1.29166666666667,3.2258064516129,64.8387096774194,0.516129032258065
"199",2012-09-26,31,136,27,19,1.14814814814815,4.38709677419355,192.129032258065,0.419354838709677
"200",2012-09-27,19,37,15,8,1.26666666666667,1.94736842105263,46.1578947368421,0.684210526315789
"201",2012-09-28,19,58,14,9,1.35714285714286,3.05263157894737,65.6315789473684,0.684210526315789
"202",2012-09-29,14,36,11,10,1.27272727272727,2.57142857142857,200,0.357142857142857
"203",2012-09-30,10,22,7,6,1.42857142857143,2.2,139.7,0.7
"204",2012-10-01,27,97,22,16,1.22727272727273,3.59259259259259,167.592592592593,0.37037037037037
"205",2012-10-02,29,70,19,15,1.52631578947368,2.41379310344828,167,0.482758620689655
"206",2012-10-03,28,140,23,18,1.21739130434783,5,199.071428571429,0.607142857142857
"207",2012-10-04,20,38,15,8,1.33333333333333,1.9,43.2,0.5
"208",2012-10-05,35,69,26,22,1.34615384615385,1.97142857142857,57,0.542857142857143
"209",2012-10-06,16,40,8,4,2,2.5,232.8125,0.4375
"210",2012-10-07,11,11,6,5,1.83333333333333,1,0,1
"211",2012-10-08,16,38,10,7,1.6,2.375,234.1875,0.3125
"212",2012-10-09,27,74,24,19,1.125,2.74074074074074,124.592592592593,0.592592592592593
"213",2012-10-10,25,72,21,19,1.19047619047619,2.88,279.24,0.36
"214",2012-10-11,32,74,24,17,1.33333333333333,2.3125,65.71875,0.53125
"215",2012-10-12,33,118,29,24,1.13793103448276,3.57575757575758,86.8484848484848,0.484848484848485
"216",2012-10-13,12,37,8,7,1.5,3.08333333333333,159.25,0.333333333333333
"217",2012-10-14,12,26,7,5,1.71428571428571,2.16666666666667,26.4166666666667,0.583333333333333
"218",2012-10-15,30,80,24,14,1.25,2.66666666666667,46.6666666666667,0.5
"219",2012-10-16,32,83,27,21,1.18518518518519,2.59375,102.625,0.59375
"220",2012-10-17,24,51,18,12,1.33333333333333,2.125,182.75,0.5
"221",2012-10-18,31,104,25,15,1.24,3.35483870967742,86.1290322580645,0.451612903225806
"222",2012-10-19,35,86,30,21,1.16666666666667,2.45714285714286,91.8857142857143,0.542857142857143
"223",2012-10-20,11,27,8,7,1.375,2.45454545454545,77.7272727272727,0.545454545454545
"224",2012-10-21,20,56,13,9,1.53846153846154,2.8,111.3,0.45
"225",2012-10-22,28,76,21,17,1.33333333333333,2.71428571428571,67.3571428571429,0.428571428571429
"226",2012-10-23,26,83,22,15,1.18181818181818,3.19230769230769,175.423076923077,0.5
"227",2012-10-24,21,76,15,11,1.4,3.61904761904762,166.761904761905,0.380952380952381
"228",2012-10-25,37,118,30,24,1.23333333333333,3.18918918918919,135.675675675676,0.378378378378378
"229",2012-10-26,14,26,11,7,1.27272727272727,1.85714285714286,172.714285714286,0.428571428571429
"230",2012-10-27,10,20,5,4,2,2,49,0.7
"231",2012-10-28,16,33,9,7,1.77777777777778,2.0625,73.75,0.6875
"232",2012-10-29,26,71,20,16,1.3,2.73076923076923,107.5,0.5
"233",2012-10-30,20,46,17,12,1.17647058823529,2.3,77.9,0.6
"234",2012-10-31,27,71,20,16,1.35,2.62962962962963,143.481481481481,0.62962962962963
"235",2012-11-01,29,111,25,18,1.16,3.82758620689655,177.137931034483,0.413793103448276
"236",2012-11-02,36,102,30,24,1.2,2.83333333333333,195.944444444444,0.333333333333333
"237",2012-11-03,10,20,7,6,1.42857142857143,2,43.2,0.5
"238",2012-11-04,22,75,17,14,1.29411764705882,3.40909090909091,166.045454545455,0.272727272727273
"239",2012-11-05,33,155,30,23,1.1,4.6969696969697,126.545454545455,0.363636363636364
"240",2012-11-06,23,70,19,12,1.21052631578947,3.04347826086957,108.347826086957,0.347826086956522
"241",2012-11-07,22,67,17,15,1.29411764705882,3.04545454545455,233.772727272727,0.272727272727273
"242",2012-11-08,12,37,12,9,1,3.08333333333333,104.833333333333,0.333333333333333
"243",2012-11-09,19,61,15,11,1.26666666666667,3.21052631578947,186.210526315789,0.421052631578947
"244",2012-11-10,8,25,8,7,1,3.125,351.875,0.25
"245",2012-11-11,16,67,15,13,1.06666666666667,4.1875,105,0.1875
"246",2012-11-12,18,74,17,13,1.05882352941176,4.11111111111111,160.666666666667,0.222222222222222
"247",2012-11-13,20,48,18,17,1.11111111111111,2.4,64.55,0.45
"248",2012-11-14,18,68,15,11,1.2,3.77777777777778,117.611111111111,0.277777777777778
"249",2012-11-15,38,146,35,31,1.08571428571429,3.84210526315789,113.894736842105,0.263157894736842
"250",2012-11-16,21,52,20,18,1.05,2.47619047619048,38.9523809523809,0.380952380952381
"251",2012-11-17,13,44,12,9,1.08333333333333,3.38461538461538,68.7692307692308,0.461538461538462
"252",2012-11-18,16,49,16,12,1,3.0625,171.8125,0.1875
"253",2012-11-19,30,77,28,22,1.07142857142857,2.56666666666667,41.5333333333333,0.466666666666667
"254",2012-11-20,25,59,22,16,1.13636363636364,2.36,78.12,0.4
"255",2012-11-21,41,154,31,23,1.32258064516129,3.75609756097561,199.585365853659,0.341463414634146
"256",2012-11-22,32,166,26,18,1.23076923076923,5.1875,193.3125,0.46875
"257",2012-11-23,24,73,22,18,1.09090909090909,3.04166666666667,126.541666666667,0.333333333333333
"258",2012-11-24,18,77,14,11,1.28571428571429,4.27777777777778,82.7222222222222,0.444444444444444
"259",2012-11-25,13,28,6,5,2.16666666666667,2.15384615384615,157.769230769231,0.692307692307692
"260",2012-11-26,27,85,21,15,1.28571428571429,3.14814814814815,167.703703703704,0.407407407407407
"261",2012-11-27,35,114,29,22,1.20689655172414,3.25714285714286,112.4,0.571428571428571
"262",2012-11-28,28,69,19,11,1.47368421052632,2.46428571428571,78.2857142857143,0.571428571428571
"263",2012-11-29,16,38,13,9,1.23076923076923,2.375,159.1875,0.4375
"264",2012-11-30,24,74,18,7,1.33333333333333,3.08333333333333,123.708333333333,0.541666666666667
"265",2012-12-01,7,30,7,6,1,4.28571428571429,79.5714285714286,0.428571428571429
"266",2012-12-02,9,55,8,6,1.125,6.11111111111111,88,0.444444444444444
"267",2012-12-03,15,55,14,6,1.07142857142857,3.66666666666667,120.266666666667,0.4
"268",2012-12-04,21,118,17,13,1.23529411764706,5.61904761904762,543.52380952381,0.380952380952381
"269",2012-12-05,24,236,18,11,1.33333333333333,9.83333333333333,448.166666666667,0.291666666666667
"270",2012-12-06,27,132,23,17,1.17391304347826,4.88888888888889,213.481481481481,0.407407407407407
"271",2012-12-07,22,152,18,7,1.22222222222222,6.90909090909091,296.545454545455,0.272727272727273
"272",2012-12-08,9,20,8,5,1.125,2.22222222222222,48.8888888888889,0.333333333333333
"273",2012-12-09,13,49,9,6,1.44444444444444,3.76923076923077,68.3846153846154,0.538461538461538
"274",2012-12-10,31,97,22,15,1.40909090909091,3.12903225806452,82.5483870967742,0.580645161290323
"275",2012-12-11,26,104,20,12,1.3,4,190.192307692308,0.269230769230769
"276",2012-12-12,28,92,17,13,1.64705882352941,3.28571428571429,125.857142857143,0.535714285714286
"277",2012-12-13,20,57,14,6,1.42857142857143,2.85,140.35,0.55
"278",2012-12-14,13,22,10,5,1.3,1.69230769230769,36.0769230769231,0.692307692307692
"279",2012-12-15,8,22,5,2,1.6,2.75,48.625,0.625
"280",2012-12-16,14,50,11,9,1.27272727272727,3.57142857142857,54,0.5
"281",2012-12-17,21,105,16,11,1.3125,5,355.380952380952,0.380952380952381
"282",2012-12-18,32,122,24,12,1.33333333333333,3.8125,252.3125,0.5
"283",2012-12-19,24,86,17,11,1.41176470588235,3.58333333333333,271.541666666667,0.333333333333333
"284",2012-12-20,17,35,11,7,1.54545454545455,2.05882352941176,86.3529411764706,0.647058823529412
"285",2012-12-21,23,89,14,5,1.64285714285714,3.8695652173913,328.95652173913,0.391304347826087
"286",2012-12-22,15,55,11,9,1.36363636363636,3.66666666666667,75.7333333333333,0.6
"287",2012-12-23,9,18,5,4,1.8,2,10.8888888888889,0.666666666666667
"288",2012-12-24,7,13,4,1,1.75,1.85714285714286,11.7142857142857,0.857142857142857
"289",2012-12-25,4,8,4,3,1,2,24.25,0.5
"290",2012-12-26,12,50,10,8,1.2,4.16666666666667,118.416666666667,0.333333333333333
"291",2012-12-27,18,43,11,6,1.63636363636364,2.38888888888889,196.777777777778,0.722222222222222
"292",2012-12-28,19,58,13,10,1.46153846153846,3.05263157894737,152.736842105263,0.578947368421053
"293",2012-12-29,14,37,10,8,1.4,2.64285714285714,280.285714285714,0.357142857142857
"294",2012-12-30,13,39,9,7,1.44444444444444,3,52.9230769230769,0.538461538461538
"295",2012-12-31,17,52,11,7,1.54545454545455,3.05882352941176,66.5294117647059,0.529411764705882
