"","Date","Sessions","Pageviews","Users","New_Users","Number_Session","Pages_Session","Avg_S_Duration","Bounce"
"967",2014-11-03,45,92,37,24,1.21621621621622,2.04444444444444,112.066666666667,0.488888888888889
"968",2014-11-04,48,107,40,28,1.2,2.22916666666667,92.0416666666667,0.583333333333333
"969",2014-11-05,32,59,24,15,1.33333333333333,1.84375,87.8125,0.6875
"970",2014-11-06,43,102,30,23,1.43333333333333,2.37209302325581,197.674418604651,0.418604651162791
"971",2014-11-07,39,88,30,19,1.3,2.25641025641026,176.666666666667,0.512820512820513
"972",2014-11-08,8,19,6,4,1.33333333333333,2.375,151.375,0.625
"973",2014-11-09,14,21,13,12,1.07692307692308,1.5,18.9285714285714,0.714285714285714
"974",2014-11-10,56,140,41,28,1.36585365853659,2.5,223.178571428571,0.607142857142857
"975",2014-11-11,14,33,12,9,1.16666666666667,2.35714285714286,60.3571428571429,0.642857142857143
"976",2014-11-12,62,158,53,41,1.16981132075472,2.54838709677419,120.322580645161,0.564516129032258
"977",2014-11-13,38,73,27,17,1.40740740740741,1.92105263157895,191.315789473684,0.578947368421053
"978",2014-11-14,32,53,27,16,1.18518518518519,1.65625,91,0.65625
"979",2014-11-15,18,53,15,10,1.2,2.94444444444444,241,0.5
"980",2014-11-16,18,80,17,15,1.05882352941176,4.44444444444444,189.166666666667,0.611111111111111
"981",2014-11-17,45,107,39,29,1.15384615384615,2.37777777777778,134.466666666667,0.533333333333333
"982",2014-11-18,47,117,38,26,1.23684210526316,2.48936170212766,111.468085106383,0.595744680851064
"983",2014-11-19,36,90,32,22,1.125,2.5,43.8611111111111,0.694444444444444
"984",2014-11-20,26,71,20,14,1.3,2.73076923076923,139.346153846154,0.615384615384615
"985",2014-11-21,34,68,27,12,1.25925925925926,2,54.8529411764706,0.647058823529412
"986",2014-11-22,11,25,8,5,1.375,2.27272727272727,56.3636363636364,0.636363636363636
"987",2014-11-23,25,62,24,20,1.04166666666667,2.48,44.84,0.6
"988",2014-11-24,33,95,25,15,1.32,2.87878787878788,259.909090909091,0.606060606060606
"989",2014-11-25,35,63,27,17,1.2962962962963,1.8,91.9142857142857,0.657142857142857
"990",2014-11-26,29,70,26,20,1.11538461538462,2.41379310344828,171.172413793103,0.586206896551724
"991",2014-11-27,35,127,27,15,1.2962962962963,3.62857142857143,230.685714285714,0.514285714285714
"992",2014-11-28,40,96,29,20,1.37931034482759,2.4,170.775,0.55
"993",2014-11-29,10,17,9,7,1.11111111111111,1.7,27.5,0.6
"994",2014-11-30,16,65,14,11,1.14285714285714,4.0625,117.1875,0.5
"995",2014-12-01,35,82,30,21,1.16666666666667,2.34285714285714,128.285714285714,0.628571428571429
"996",2014-12-02,34,86,26,20,1.30769230769231,2.52941176470588,148.088235294118,0.529411764705882
"997",2014-12-03,42,82,30,19,1.4,1.95238095238095,137.095238095238,0.69047619047619
"998",2014-12-04,37,72,24,14,1.54166666666667,1.94594594594595,151.162162162162,0.675675675675676
"999",2014-12-05,36,70,27,16,1.33333333333333,1.94444444444444,110.888888888889,0.583333333333333
"1000",2014-12-06,10,21,9,5,1.11111111111111,2.1,25.5,0.7
"1001",2014-12-07,11,28,10,6,1.1,2.54545454545455,166.272727272727,0.545454545454545
"1002",2014-12-08,45,104,35,22,1.28571428571429,2.31111111111111,192.222222222222,0.622222222222222
"1003",2014-12-09,46,152,31,17,1.48387096774194,3.30434782608696,231.934782608696,0.630434782608696
"1004",2014-12-10,52,116,41,27,1.26829268292683,2.23076923076923,153.230769230769,0.615384615384615
"1005",2014-12-11,30,55,21,12,1.42857142857143,1.83333333333333,107.666666666667,0.633333333333333
"1006",2014-12-12,25,46,22,14,1.13636363636364,1.84,34.16,0.68
"1007",2014-12-13,13,25,11,7,1.18181818181818,1.92307692307692,255.153846153846,0.538461538461538
"1008",2014-12-14,10,17,8,7,1.25,1.7,8.2,0.8
"1009",2014-12-15,25,62,24,18,1.04166666666667,2.48,101.76,0.64
"1010",2014-12-16,30,65,29,17,1.03448275862069,2.16666666666667,88.4,0.566666666666667
"1011",2014-12-17,31,70,23,17,1.34782608695652,2.25806451612903,97.1935483870968,0.612903225806452
"1012",2014-12-18,33,56,27,21,1.22222222222222,1.6969696969697,89,0.666666666666667
"1013",2014-12-19,21,50,19,17,1.10526315789474,2.38095238095238,44.5238095238095,0.619047619047619
"1014",2014-12-20,15,40,13,11,1.15384615384615,2.66666666666667,50.1333333333333,0.666666666666667
"1015",2014-12-21,9,17,7,6,1.28571428571429,1.88888888888889,19.2222222222222,0.444444444444444
"1016",2014-12-22,19,53,17,12,1.11764705882353,2.78947368421053,62.4736842105263,0.631578947368421
"1017",2014-12-23,24,79,22,12,1.09090909090909,3.29166666666667,89.6666666666667,0.541666666666667
"1018",2014-12-24,13,24,10,6,1.3,1.84615384615385,49.7692307692308,0.846153846153846
"1019",2014-12-25,11,29,9,7,1.22222222222222,2.63636363636364,151.727272727273,0.727272727272727
"1020",2014-12-26,9,11,7,6,1.28571428571429,1.22222222222222,7.33333333333333,0.777777777777778
"1021",2014-12-27,13,34,12,10,1.08333333333333,2.61538461538462,57,0.615384615384615
"1022",2014-12-28,12,14,11,9,1.09090909090909,1.16666666666667,98.6666666666667,0.833333333333333
"1023",2014-12-29,36,78,28,21,1.28571428571429,2.16666666666667,70.0555555555556,0.611111111111111
"1024",2014-12-30,26,46,22,15,1.18181818181818,1.76923076923077,102.269230769231,0.615384615384615
"1025",2014-12-31,21,35,16,8,1.3125,1.66666666666667,213.142857142857,0.666666666666667
