"","Date","Sessions","Pageviews","Users","New_Users","Number_Session","Pages_Session","Avg_S_Duration","Bounce"
"1848",2017-04-02,20,49,20,13,1,2.45,78.05,0.6
"1849",2017-04-03,36,147,35,32,1.02857142857143,4.08333333333333,180.277777777778,0.305555555555556
"1850",2017-04-04,39,109,34,30,1.14705882352941,2.79487179487179,77.4871794871795,0.384615384615385
"1851",2017-04-05,32,89,28,24,1.14285714285714,2.78125,60.875,0.59375
"1852",2017-04-06,22,47,20,15,1.1,2.13636363636364,75.6818181818182,0.636363636363636
"1853",2017-04-07,34,90,30,24,1.13333333333333,2.64705882352941,97,0.5
"1854",2017-04-08,13,48,13,10,1,3.69230769230769,94.5384615384615,0.384615384615385
"1855",2017-04-09,16,46,15,12,1.06666666666667,2.875,137.5625,0.4375
"1856",2017-04-10,50,154,45,33,1.11111111111111,3.08,239.96,0.5
"1857",2017-04-11,48,114,41,35,1.17073170731707,2.375,137.875,0.5
"1858",2017-04-12,44,139,37,32,1.18918918918919,3.15909090909091,136.25,0.386363636363636
"1859",2017-04-13,27,73,25,20,1.08,2.7037037037037,49.3333333333333,0.444444444444444
"1860",2017-04-14,18,43,18,16,1,2.38888888888889,81.1666666666667,0.333333333333333
"1861",2017-04-15,15,30,15,12,1,2,38.0666666666667,0.533333333333333
"1862",2017-04-16,21,76,21,14,1,3.61904761904762,93.0952380952381,0.428571428571429
"1863",2017-04-17,40,122,32,24,1.25,3.05,189.5,0.425
"1864",2017-04-18,43,117,38,26,1.13157894736842,2.72093023255814,162.372093023256,0.465116279069767
"1865",2017-04-19,50,110,45,33,1.11111111111111,2.2,98.5,0.46
"1866",2017-04-20,36,125,30,22,1.2,3.47222222222222,354.944444444444,0.333333333333333
"1867",2017-04-21,34,123,28,23,1.21428571428571,3.61764705882353,247.470588235294,0.352941176470588
"1868",2017-04-22,23,110,22,16,1.04545454545455,4.78260869565217,204.391304347826,0.304347826086957
"1869",2017-04-23,22,66,21,19,1.04761904761905,3,247.681818181818,0.272727272727273
"1870",2017-04-24,53,133,45,36,1.17777777777778,2.50943396226415,111.528301886792,0.528301886792453
"1871",2017-04-25,52,145,42,32,1.23809523809524,2.78846153846154,124.25,0.384615384615385
"1872",2017-04-26,50,252,46,33,1.08695652173913,5.04,145.78,0.4
"1873",2017-04-27,58,220,49,38,1.18367346938776,3.79310344827586,122.293103448276,0.448275862068966
"1874",2017-04-28,39,92,34,25,1.14705882352941,2.35897435897436,75.2564102564103,0.487179487179487
"1875",2017-04-29,15,50,14,12,1.07142857142857,3.33333333333333,126,0.4
"1876",2017-04-30,11,34,11,10,1,3.09090909090909,39.1818181818182,0.545454545454545
"1877",2017-05-01,64,215,55,43,1.16363636363636,3.359375,154.984375,0.375
"1878",2017-05-02,33,97,30,23,1.1,2.93939393939394,132.515151515152,0.515151515151515
"1879",2017-05-03,42,107,37,22,1.13513513513514,2.54761904761905,124.428571428571,0.476190476190476
"1880",2017-05-04,29,92,28,25,1.03571428571429,3.17241379310345,75.5862068965517,0.448275862068966
"1881",2017-05-05,30,103,24,18,1.25,3.43333333333333,248.666666666667,0.433333333333333
"1882",2017-05-06,20,75,19,10,1.05263157894737,3.75,189.1,0.35
"1883",2017-05-07,23,64,21,17,1.0952380952381,2.78260869565217,108.565217391304,0.347826086956522
"1884",2017-05-08,53,123,43,38,1.23255813953488,2.32075471698113,115.509433962264,0.566037735849057
"1885",2017-05-09,34,86,28,18,1.21428571428571,2.52941176470588,206.676470588235,0.470588235294118
"1886",2017-05-10,37,121,32,27,1.15625,3.27027027027027,103.405405405405,0.351351351351351
"1887",2017-05-11,28,78,28,22,1,2.78571428571429,101.428571428571,0.392857142857143
"1888",2017-05-12,32,72,30,25,1.06666666666667,2.25,153,0.40625
"1889",2017-05-13,11,66,11,9,1,6,314.818181818182,0.272727272727273
"1890",2017-05-14,22,78,16,14,1.375,3.54545454545455,87.8636363636364,0.363636363636364
"1891",2017-05-15,32,74,27,21,1.18518518518519,2.3125,180.75,0.40625
"1892",2017-05-16,49,153,42,33,1.16666666666667,3.12244897959184,204.020408163265,0.469387755102041
"1893",2017-05-17,39,95,35,26,1.11428571428571,2.43589743589744,106.128205128205,0.358974358974359
"1894",2017-05-18,32,65,25,16,1.28,2.03125,131.875,0.46875
"1895",2017-05-19,33,113,30,21,1.1,3.42424242424242,154.060606060606,0.303030303030303
"1896",2017-05-20,7,15,7,6,1,2.14285714285714,115,0.571428571428571
"1897",2017-05-21,17,37,16,12,1.0625,2.17647058823529,53.1176470588235,0.529411764705882
"1898",2017-05-22,18,106,15,11,1.2,5.88888888888889,234.055555555556,0.333333333333333
"1899",2017-05-23,57,151,50,40,1.14,2.64912280701754,169.842105263158,0.385964912280702
"1900",2017-05-24,52,163,41,25,1.26829268292683,3.13461538461538,117.942307692308,0.365384615384615
"1901",2017-05-25,26,110,25,17,1.04,4.23076923076923,132.807692307692,0.423076923076923
"1902",2017-05-26,26,58,22,15,1.18181818181818,2.23076923076923,141.384615384615,0.576923076923077
"1903",2017-05-27,8,30,8,7,1,3.75,98.5,0.5
"1904",2017-05-28,11,33,11,8,1,3,112,0.363636363636364
"1905",2017-05-29,35,87,28,21,1.25,2.48571428571429,91.7714285714286,0.428571428571429
"1906",2017-05-30,47,125,42,30,1.11904761904762,2.65957446808511,79.063829787234,0.468085106382979
"1907",2017-05-31,33,84,31,24,1.06451612903226,2.54545454545455,160.909090909091,0.606060606060606
"1908",2017-06-01,30,132,23,16,1.30434782608696,4.4,380.833333333333,0.433333333333333
"1909",2017-06-02,32,93,28,19,1.14285714285714,2.90625,176.03125,0.4375
"1910",2017-06-03,17,62,17,16,1,3.64705882352941,134.411764705882,0.470588235294118
"1911",2017-06-04,18,54,15,13,1.2,3,104.111111111111,0.388888888888889
"1912",2017-06-05,57,273,50,38,1.14,4.78947368421053,238.59649122807,0.473684210526316
"1913",2017-06-06,52,156,45,34,1.15555555555556,3,187.730769230769,0.403846153846154
"1914",2017-06-07,41,105,32,18,1.28125,2.5609756097561,148.292682926829,0.48780487804878
"1915",2017-06-08,37,99,32,23,1.15625,2.67567567567568,145.162162162162,0.486486486486487
"1916",2017-06-09,22,66,21,14,1.04761904761905,3,91.7272727272727,0.363636363636364
"1917",2017-06-10,11,32,11,7,1,2.90909090909091,101.545454545455,0.454545454545455
"1918",2017-06-11,16,47,16,15,1,2.9375,190.4375,0.5
"1919",2017-06-12,44,93,41,35,1.07317073170732,2.11363636363636,79.2272727272727,0.477272727272727
"1920",2017-06-13,32,83,29,22,1.10344827586207,2.59375,42.1875,0.5625
"1921",2017-06-14,42,127,35,29,1.2,3.02380952380952,116.642857142857,0.452380952380952
"1922",2017-06-15,47,155,40,25,1.175,3.29787234042553,91.8085106382979,0.404255319148936
"1923",2017-06-16,24,90,24,17,1,3.75,281.541666666667,0.583333333333333
"1924",2017-06-17,5,14,5,4,1,2.8,258.2,0.2
"1925",2017-06-18,7,26,7,6,1,3.71428571428571,124.857142857143,0.571428571428571
"1926",2017-06-19,10,14,9,4,1.11111111111111,1.4,37.6,0.7
"1927",2017-06-20,7,9,7,4,1,1.28571428571429,177.857142857143,0.714285714285714
"1928",2017-06-21,8,15,7,1,1.14285714285714,1.875,268.25,0.375
"1929",2017-06-22,6,21,6,3,1,3.5,298,0.333333333333333
"1930",2017-06-23,15,37,12,8,1.25,2.46666666666667,498.4,0.533333333333333
"1931",2017-06-24,13,40,12,8,1.08333333333333,3.07692307692308,334,0.461538461538462
"1932",2017-06-25,4,7,4,2,1,1.75,70.25,0.75
"1933",2017-06-26,11,44,10,5,1.1,4,374.727272727273,0.454545454545455
"1934",2017-06-27,15,29,15,10,1,1.93333333333333,39,0.666666666666667
"1935",2017-06-28,12,20,12,5,1,1.66666666666667,48.4166666666667,0.583333333333333
"1936",2017-06-29,15,52,15,8,1,3.46666666666667,207,0.4
"1937",2017-06-30,20,69,19,14,1.05263157894737,3.45,183.15,0.4
"1938",2017-07-01,18,49,16,15,1.125,2.72222222222222,143.055555555556,0.444444444444444
"1939",2017-07-02,25,90,23,19,1.08695652173913,3.6,123.48,0.44
"1940",2017-07-03,22,76,18,15,1.22222222222222,3.45454545454545,159.045454545455,0.5
"1941",2017-07-04,24,80,20,15,1.2,3.33333333333333,141.291666666667,0.25
"1942",2017-07-05,30,87,26,22,1.15384615384615,2.9,114.8,0.466666666666667
"1943",2017-07-06,18,44,16,10,1.125,2.44444444444444,55.7222222222222,0.388888888888889
"1944",2017-07-07,32,101,28,21,1.14285714285714,3.15625,105.0625,0.34375
"1945",2017-07-08,12,51,11,8,1.09090909090909,4.25,80.1666666666667,0.333333333333333
"1946",2017-07-09,6,18,6,4,1,3,375.166666666667,0.333333333333333
"1947",2017-07-10,22,59,19,14,1.15789473684211,2.68181818181818,269.954545454545,0.5
"1948",2017-07-11,37,80,28,22,1.32142857142857,2.16216216216216,120.297297297297,0.486486486486487
"1949",2017-07-12,30,47,23,12,1.30434782608696,1.56666666666667,62.8,0.633333333333333
"1950",2017-07-13,22,44,18,11,1.22222222222222,2,234.363636363636,0.5
"1951",2017-07-14,21,54,19,14,1.10526315789474,2.57142857142857,149.714285714286,0.428571428571429
"1952",2017-07-15,11,37,10,7,1.1,3.36363636363636,189.363636363636,0.272727272727273
"1953",2017-07-16,16,54,15,12,1.06666666666667,3.375,126.9375,0.25
"1954",2017-07-17,25,53,23,18,1.08695652173913,2.12,39.76,0.56
"1955",2017-07-18,31,68,28,22,1.10714285714286,2.19354838709677,129.258064516129,0.548387096774194
"1956",2017-07-19,30,71,24,22,1.25,2.36666666666667,116.266666666667,0.466666666666667
"1957",2017-07-20,40,85,37,29,1.08108108108108,2.125,194.275,0.525
"1958",2017-07-21,19,56,16,13,1.1875,2.94736842105263,197.789473684211,0.315789473684211
"1959",2017-07-22,14,26,11,9,1.27272727272727,1.85714285714286,20,0.5
"1960",2017-07-23,16,47,16,14,1,2.9375,51,0.3125
"1961",2017-07-24,40,87,37,27,1.08108108108108,2.175,43.25,0.5
"1962",2017-07-25,34,66,32,23,1.0625,1.94117647058824,23.0882352941176,0.529411764705882
"1963",2017-07-26,33,88,29,18,1.13793103448276,2.66666666666667,95.3030303030303,0.454545454545455
"1964",2017-07-27,40,163,36,25,1.11111111111111,4.075,149.2,0.5
"1965",2017-07-28,27,66,26,20,1.03846153846154,2.44444444444444,95.2962962962963,0.481481481481481
"1966",2017-07-29,17,66,15,14,1.13333333333333,3.88235294117647,142.470588235294,0.470588235294118
"1967",2017-07-30,27,102,27,23,1,3.77777777777778,82.037037037037,0.333333333333333
"1968",2017-07-31,43,154,37,30,1.16216216216216,3.58139534883721,140.976744186047,0.372093023255814
"1969",2017-08-01,45,166,38,26,1.18421052631579,3.68888888888889,129.866666666667,0.444444444444444
"1970",2017-08-02,38,100,32,25,1.1875,2.63157894736842,56.9736842105263,0.473684210526316
"1971",2017-08-03,26,83,22,16,1.18181818181818,3.19230769230769,76.7692307692308,0.423076923076923
"1972",2017-08-04,21,58,20,15,1.05,2.76190476190476,81.3333333333333,0.333333333333333
"1973",2017-08-05,12,27,11,10,1.09090909090909,2.25,171.666666666667,0.5
"1974",2017-08-06,21,60,21,16,1,2.85714285714286,54.0952380952381,0.285714285714286
"1975",2017-08-07,30,110,28,20,1.07142857142857,3.66666666666667,162.533333333333,0.4
"1976",2017-08-08,43,129,34,29,1.26470588235294,3,81.3720930232558,0.558139534883721
"1977",2017-08-09,26,61,23,18,1.1304347826087,2.34615384615385,105.346153846154,0.423076923076923
"1978",2017-08-10,31,70,30,19,1.03333333333333,2.25806451612903,38.4838709677419,0.419354838709677
"1979",2017-08-11,37,86,32,26,1.15625,2.32432432432432,253.486486486486,0.540540540540541
"1980",2017-08-12,17,42,17,13,1,2.47058823529412,179.588235294118,0.470588235294118
"1981",2017-08-13,18,51,17,14,1.05882352941176,2.83333333333333,75.5,0.611111111111111
"1982",2017-08-14,53,162,49,34,1.08163265306122,3.05660377358491,93.0566037735849,0.358490566037736
"1983",2017-08-15,36,105,31,20,1.16129032258065,2.91666666666667,114.5,0.444444444444444
"1984",2017-08-16,32,116,30,20,1.06666666666667,3.625,156.0625,0.40625
"1985",2017-08-17,44,141,33,26,1.33333333333333,3.20454545454545,84.4545454545455,0.477272727272727
"1986",2017-08-18,38,127,34,23,1.11764705882353,3.34210526315789,112.578947368421,0.394736842105263
"1987",2017-08-19,17,33,14,11,1.21428571428571,1.94117647058824,128.647058823529,0.588235294117647
"1988",2017-08-20,19,67,17,13,1.11764705882353,3.52631578947368,58.3684210526316,0.421052631578947
"1989",2017-08-21,35,118,28,19,1.25,3.37142857142857,79.1714285714286,0.457142857142857
"1990",2017-08-22,32,80,27,18,1.18518518518519,2.5,139.53125,0.5
"1991",2017-08-23,52,153,44,34,1.18181818181818,2.94230769230769,98.0961538461538,0.384615384615385
"1992",2017-08-24,36,87,31,21,1.16129032258065,2.41666666666667,229.277777777778,0.472222222222222
"1993",2017-08-25,38,90,34,17,1.11764705882353,2.36842105263158,146.131578947368,0.421052631578947
"1994",2017-08-26,13,25,12,11,1.08333333333333,1.92307692307692,51.3846153846154,0.538461538461538
"1995",2017-08-27,14,44,13,12,1.07692307692308,3.14285714285714,67,0.428571428571429
"1996",2017-08-28,37,88,31,22,1.19354838709677,2.37837837837838,90.1621621621622,0.459459459459459
"1997",2017-08-29,37,118,32,22,1.15625,3.18918918918919,137.405405405405,0.324324324324324
"1998",2017-08-30,35,123,32,25,1.09375,3.51428571428571,75.8285714285714,0.4
"1999",2017-08-31,40,94,33,25,1.21212121212121,2.35,82.075,0.35
"2000",2017-09-01,28,82,28,20,1,2.92857142857143,122.821428571429,0.357142857142857
"2001",2017-09-02,14,67,13,8,1.07692307692308,4.78571428571429,220.357142857143,0.357142857142857
"2002",2017-09-03,12,38,12,10,1,3.16666666666667,106,0.5
"2003",2017-09-04,19,39,17,15,1.11764705882353,2.05263157894737,104.473684210526,0.578947368421053
"2004",2017-09-05,38,117,36,23,1.05555555555556,3.07894736842105,79.3421052631579,0.473684210526316
"2005",2017-09-06,43,145,41,32,1.04878048780488,3.37209302325581,152.53488372093,0.441860465116279
"2006",2017-09-07,44,133,35,21,1.25714285714286,3.02272727272727,165.363636363636,0.409090909090909
"2007",2017-09-08,41,121,31,23,1.32258064516129,2.95121951219512,206.268292682927,0.536585365853659
"2008",2017-09-09,13,34,12,10,1.08333333333333,2.61538461538462,75,0.538461538461538
"2009",2017-09-10,6,26,6,6,1,4.33333333333333,62.8333333333333,0
"2010",2017-09-11,42,220,37,28,1.13513513513514,5.23809523809524,332.309523809524,0.261904761904762
"2011",2017-09-12,48,153,41,31,1.17073170731707,3.1875,118.583333333333,0.416666666666667
"2012",2017-09-13,36,86,29,20,1.24137931034483,2.38888888888889,124.583333333333,0.472222222222222
"2013",2017-09-14,35,122,26,17,1.34615384615385,3.48571428571429,150.314285714286,0.4
"2014",2017-09-15,21,63,16,10,1.3125,3,115.761904761905,0.523809523809524
"2015",2017-09-16,10,24,8,5,1.25,2.4,261.7,0.4
"2016",2017-09-17,10,43,9,4,1.11111111111111,4.3,168.3,0.2
"2017",2017-09-18,41,128,34,25,1.20588235294118,3.1219512195122,138.487804878049,0.390243902439024
"2018",2017-09-19,44,124,32,20,1.375,2.81818181818182,82.75,0.477272727272727
"2019",2017-09-20,33,90,30,21,1.1,2.72727272727273,97.5757575757576,0.545454545454545
"2020",2017-09-21,33,148,28,18,1.17857142857143,4.48484848484848,368.515151515152,0.212121212121212
"2021",2017-09-22,38,98,33,21,1.15151515151515,2.57894736842105,85.9473684210526,0.473684210526316
"2022",2017-09-23,10,27,10,7,1,2.7,64.1,0.6
"2023",2017-09-24,15,28,14,8,1.07142857142857,1.86666666666667,26.7333333333333,0.666666666666667
"2024",2017-09-25,29,85,28,19,1.03571428571429,2.93103448275862,174.275862068966,0.551724137931034
"2025",2017-09-26,32,77,30,22,1.06666666666667,2.40625,101.5,0.53125
"2026",2017-09-27,26,118,25,16,1.04,4.53846153846154,184.307692307692,0.384615384615385
"2027",2017-09-28,39,108,36,27,1.08333333333333,2.76923076923077,97.6410256410256,0.58974358974359
"2028",2017-09-29,37,123,36,28,1.02777777777778,3.32432432432432,147.432432432432,0.486486486486487
"2029",2017-09-30,15,42,14,11,1.07142857142857,2.8,71.9333333333333,0.533333333333333
"2030",2017-10-01,12,30,11,9,1.09090909090909,2.5,164.833333333333,0.333333333333333
"2031",2017-10-02,30,87,30,25,1,2.9,78.3666666666667,0.4
"2032",2017-10-03,46,232,42,27,1.0952380952381,5.04347826086957,187.760869565217,0.326086956521739
"2033",2017-10-04,35,146,31,23,1.12903225806452,4.17142857142857,249.4,0.514285714285714
"2034",2017-10-05,28,88,26,19,1.07692307692308,3.14285714285714,60.5357142857143,0.535714285714286
"2035",2017-10-06,29,88,24,13,1.20833333333333,3.03448275862069,87.1379310344828,0.586206896551724
"2036",2017-10-07,8,19,8,6,1,2.375,33.25,0.625
"2037",2017-10-08,17,41,16,11,1.0625,2.41176470588235,71,0.588235294117647
"2038",2017-10-09,11,29,10,9,1.1,2.63636363636364,200.454545454545,0.454545454545455
"2039",2017-10-10,26,67,24,19,1.08333333333333,2.57692307692308,104.038461538462,0.461538461538462
"2040",2017-10-11,25,76,22,15,1.13636363636364,3.04,129.76,0.48
"2041",2017-10-12,26,70,23,14,1.1304347826087,2.69230769230769,119.961538461538,0.423076923076923
"2042",2017-10-13,43,148,36,25,1.19444444444444,3.44186046511628,133.06976744186,0.581395348837209
"2043",2017-10-14,22,90,20,15,1.1,4.09090909090909,94.5454545454545,0.409090909090909
"2044",2017-10-15,17,106,15,12,1.13333333333333,6.23529411764706,294.588235294118,0.470588235294118
"2045",2017-10-16,48,172,43,35,1.11627906976744,3.58333333333333,134.291666666667,0.375
"2046",2017-10-17,37,128,32,21,1.15625,3.45945945945946,220.324324324324,0.405405405405405
"2047",2017-10-18,34,88,30,22,1.13333333333333,2.58823529411765,72.1764705882353,0.529411764705882
"2048",2017-10-19,34,104,30,23,1.13333333333333,3.05882352941176,165.647058823529,0.5
"2049",2017-10-20,26,76,25,15,1.04,2.92307692307692,166.692307692308,0.538461538461538
"2050",2017-10-21,9,27,9,8,1,3,186.444444444444,0.444444444444444
"2051",2017-10-22,18,35,16,15,1.125,1.94444444444444,103.611111111111,0.5
"2052",2017-10-23,34,120,29,21,1.17241379310345,3.52941176470588,65.2941176470588,0.441176470588235
"2053",2017-10-24,36,110,32,25,1.125,3.05555555555556,109,0.5
"2054",2017-10-25,30,95,28,22,1.07142857142857,3.16666666666667,83.9666666666667,0.433333333333333
"2055",2017-10-26,30,82,24,19,1.25,2.73333333333333,72.9333333333333,0.666666666666667
"2056",2017-10-27,21,54,20,15,1.05,2.57142857142857,71.0476190476191,0.380952380952381
"2057",2017-10-28,15,23,12,9,1.25,1.53333333333333,24.4666666666667,0.733333333333333
"2058",2017-10-29,18,46,17,14,1.05882352941176,2.55555555555556,66.4444444444444,0.388888888888889
"2059",2017-10-30,25,62,23,15,1.08695652173913,2.48,200.84,0.44
"2060",2017-10-31,24,67,22,16,1.09090909090909,2.79166666666667,67.6666666666667,0.416666666666667
"2061",2017-11-01,31,98,25,18,1.24,3.16129032258065,89.5483870967742,0.419354838709677
"2062",2017-11-02,31,83,30,24,1.03333333333333,2.67741935483871,106.645161290323,0.483870967741935
"2063",2017-11-03,26,96,22,15,1.18181818181818,3.69230769230769,142.653846153846,0.269230769230769
