"","ds","trend","additive_terms","additive_terms_lower","additive_terms_upper","weekly","weekly_lower","weekly_upper","yearly","yearly_lower","yearly_upper","multiplicative_terms","multiplicative_terms_lower","multiplicative_terms_upper","yhat_lower","yhat_upper","trend_lower","trend_upper","yhat"
"15",2012-03-26,2.96045325484575,0.321314929615532,0.321314929615532,0.321314929615532,0.298205676142075,0.298205676142075,0.298205676142075,0.0231092534734567,0.0231092534734567,0.0231092534734567,0,0,0,2.88987616776622,3.67872715416188,2.96045325484575,2.96045325484575,3.28176818446129
"16",2012-03-27,2.96078375299475,0.333755969696903,0.333755969696903,0.333755969696903,0.311844821127407,0.311844821127407,0.311844821127407,0.0219111485694964,0.0219111485694964,0.0219111485694964,0,0,0,2.91294919939378,3.7121516110091,2.96078375299475,2.96078375299475,3.29453972269165
"17",2012-03-28,2.96111425114374,0.304224290089695,0.304224290089695,0.304224290089695,0.28355967110012,0.28355967110012,0.28355967110012,0.0206646189895748,0.0206646189895748,0.0206646189895748,0,0,0,2.84693574228488,3.67159303508299,2.96111425114374,2.96111425114374,3.26533854123343
"18",2012-03-29,2.96144474929273,0.258421718995511,0.258421718995511,0.258421718995511,0.239038137586593,0.239038137586593,0.239038137586593,0.0193835814089183,0.0193835814089183,0.0193835814089183,0,0,0,2.82496025239205,3.64370454821246,2.96144474929273,2.96144474929273,3.21986646828824
"19",2012-03-30,2.96177524744172,0.155349241859196,0.155349241859196,0.155349241859196,0.137254940154672,0.137254940154672,0.137254940154672,0.0180943017045237,0.0180943017045237,0.0180943017045237,0,0,0,2.76303996097321,3.52683120038646,2.96177524744172,2.96177524744172,3.11712448930092
"20",2012-03-31,2.96210574559071,-0.680767245591385,-0.680767245591385,-0.680767245591385,-0.697601642240231,-0.697601642240231,-0.697601642240231,0.0168343966488458,0.0168343966488458,0.0168343966488458,0,0,0,1.885742694446,2.68691272338408,2.96210574559071,2.96210574559071,2.28133849999933
"21",2012-04-01,2.96243624373971,-0.556650286611323,-0.556650286611323,-0.556650286611323,-0.572301603872471,-0.572301603872471,-0.572301603872471,0.0156513172611488,0.0156513172611488,0.0156513172611488,0,0,0,2.0261171621907,2.80630979117108,2.96243624373971,2.96243624373971,2.40578595712838
"22",2012-04-02,2.9627667418887,0.312806048055868,0.312806048055868,0.312806048055868,0.298205676142664,0.298205676142664,0.298205676142664,0.0146003719132046,0.0146003719132046,0.0146003719132046,0,0,0,2.86249032859939,3.69158281859378,2.9627667418887,2.9627667418887,3.27557278994457
"23",2012-04-03,2.96309724003769,0.325587184951561,0.325587184951561,0.325587184951561,0.311844821126796,0.311844821126796,0.311844821126796,0.0137423638247654,0.0137423638247654,0.0137423638247654,0,0,0,2.88070522507334,3.72047443946863,2.96309724003769,2.96309724003769,3.28868442498925
"24",2012-04-04,2.96342773818668,0.296700602580262,0.296700602580262,0.296700602580262,0.283559671100062,0.283559671100062,0.283559671100062,0.0131409314802,0.0131409314802,0.0131409314802,0,0,0,2.8697251239698,3.65250553184296,2.96342773818668,2.96342773818668,3.26012834076694
"25",2012-04-05,2.96375823633567,0.251897828898578,0.251897828898578,0.251897828898578,0.239038137586741,0.239038137586741,0.239038137586741,0.0128596913118375,0.0128596913118375,0.0128596913118375,0,0,0,2.84135065505304,3.60926986118941,2.96375823633567,2.96375823633567,3.21565606523425
"26",2012-04-06,2.96408873448467,0.15021422952291,0.15021422952291,0.15021422952291,0.137254940155945,0.137254940155945,0.137254940155945,0.0129592893669652,0.0129592893669652,0.0129592893669652,0,0,0,2.6888919508693,3.51053225017803,2.96408873448467,2.96408873448467,3.11430296400758
"27",2012-04-07,2.96441923263366,-0.684107169857503,-0.684107169857503,-0.684107169857503,-0.697601642240106,-0.697601642240106,-0.697601642240106,0.0134944723826025,0.0134944723826025,0.0134944723826025,0,0,0,1.88564449014933,2.67043005798088,2.96441923263366,2.96441923263366,2.28031206277615
"28",2012-04-08,2.96474973078265,-0.55779031526433,-0.55779031526433,-0.55779031526433,-0.572301603873522,-0.572301603873522,-0.572301603873522,0.0145112886091914,0.0145112886091914,0.0145112886091914,0,0,0,2.02459859973409,2.83765914690279,2.96474973078265,2.96474973078265,2.40695941551832
"29",2012-04-09,2.96508022893164,0.314250201009469,0.314250201009469,0.314250201009469,0.298205676142661,0.298205676142661,0.298205676142661,0.0160445248668074,0.0160445248668074,0.0160445248668074,0,0,0,2.88110098493546,3.6898527012226,2.96508022893164,2.96508022893164,3.27933042994111
"30",2012-04-10,2.96541072708063,0.329960299941568,0.329960299941568,0.329960299941568,0.311844821126905,0.311844821126905,0.311844821126905,0.0181154788146635,0.0181154788146635,0.0181154788146635,0,0,0,2.91395138936066,3.70076678737161,2.96541072708063,2.96541072708063,3.2953710270222
"31",2012-04-11,2.96574122522962,0.304289825613751,0.304289825613751,0.304289825613751,0.283559671100061,0.283559671100061,0.283559671100061,0.0207301545136903,0.0207301545136903,0.0207301545136903,0,0,0,2.86907368061737,3.70552134413697,2.96574122522962,2.96574122522962,3.27003105084338
"32",2012-04-12,2.96607172337862,0.262916093012575,0.262916093012575,0.262916093012575,0.239038137586641,0.239038137586641,0.239038137586641,0.0238779554259341,0.0238779554259341,0.0238779554259341,0,0,0,2.8189899295255,3.62346289330949,2.96607172337862,2.96607172337862,3.22898781639119
"33",2012-04-13,2.96640222152761,0.16478587263085,0.16478587263085,0.16478587263085,0.137254940155329,0.137254940155329,0.137254940155329,0.0275309324755209,0.0275309324755209,0.0275309324755209,0,0,0,2.72511588417296,3.51581279631822,2.96640222152761,2.96640222152761,3.13118809415846
"34",2012-04-14,2.9667327196766,-0.665958016000852,-0.665958016000852,-0.665958016000852,-0.697601642239643,-0.697601642239643,-0.697601642239643,0.0316436262387905,0.0316436262387905,0.0316436262387905,0,0,0,1.91458173997261,2.68765929839353,2.9667327196766,2.9667327196766,2.30077470367575
"35",2012-04-15,2.96706321782559,-0.536148081533071,-0.536148081533071,-0.536148081533071,-0.57230160387247,-0.57230160387247,-0.57230160387247,0.0361535223393989,0.0361535223393989,0.0361535223393989,0,0,0,2.04061771108764,2.82992273052154,2.96706321782559,2.96706321782559,2.43091513629252
"36",2012-04-16,2.96739371597458,0.339187794494937,0.339187794494937,0.339187794494937,0.298205676143841,0.298205676143841,0.298205676143841,0.0409821183510963,0.0409821183510963,0.0409821183510963,0,0,0,2.91411265610738,3.69856609713912,2.96739371597458,2.96739371597458,3.30658151046952
"37",2012-04-17,2.96772421412358,0.357881400763657,0.357881400763657,0.357881400763657,0.311844821127479,0.311844821127479,0.311844821127479,0.0460365796361774,0.0460365796361774,0.0460365796361774,0,0,0,2.91468426755793,3.70990272217234,2.96772421412358,2.96772421412358,3.32560561488723
"38",2012-04-18,2.96805471227257,0.33477161235475,0.33477161235475,0.33477161235475,0.283559671100099,0.283559671100099,0.283559671100099,0.0512119412546513,0.0512119412546513,0.0512119412546513,0,0,0,2.89827972122456,3.6858644733567,2.96805471227257,2.96805471227257,3.30282632462732
"39",2012-04-19,2.96838521042156,0.295431931616988,0.295431931616988,0.295431931616988,0.239038137586789,0.239038137586789,0.239038137586789,0.0563937940301987,0.0563937940301987,0.0563937940301987,0,0,0,2.84814521006945,3.68216121151436,2.96838521042156,2.96838521042156,3.26381714203855
"40",2012-04-20,2.96871570857055,0.198716315841764,0.198716315841764,0.198716315841764,0.137254940154714,0.137254940154714,0.137254940154714,0.0614613756870505,0.0614613756870505,0.0614613756870505,0,0,0,2.74880625325513,3.56584524647834,2.96871570857055,2.96871570857055,3.16743202441232
"41",2012-04-21,2.96904620671954,-0.631310669001009,-0.631310669001009,-0.631310669001009,-0.697601642240538,-0.697601642240538,-0.697601642240538,0.066290973239529,0.066290973239529,0.066290973239529,0,0,0,1.91093264294459,2.73225352664716,2.96904620671954,2.96904620671954,2.33773553771854
"42",2012-04-22,2.96937670486854,-0.501542072854765,-0.501542072854765,-0.501542072854765,-0.572301603874225,-0.572301603874225,-0.572301603874225,0.0707595310194594,0.0707595310194594,0.0707595310194594,0,0,0,2.05845887630552,2.89439294244161,2.96937670486854,2.96937670486854,2.46783463201377
"43",2012-04-23,2.96970720301753,0.372954026407217,0.372954026407217,0.372954026407217,0.298205676142588,0.298205676142588,0.298205676142588,0.0747483502646289,0.0747483502646289,0.0747483502646289,0,0,0,2.94829203241327,3.78434989938086,2.96970720301753,2.96970720301753,3.34266122942475
"44",2012-04-24,2.97003770116652,0.389991582485169,0.389991582485169,0.389991582485169,0.311844821127228,0.311844821127228,0.311844821127228,0.0781467613579411,0.0781467613579411,0.0781467613579411,0,0,0,2.94968866512682,3.76379049653827,2.97003770116652,2.97003770116652,3.36002928365169
"45",2012-04-25,2.97036819931551,0.36441531988453,0.36441531988453,0.36441531988453,0.283559671100136,0.283559671100136,0.283559671100136,0.0808556487843938,0.0808556487843938,0.0808556487843938,0,0,0,2.94552600984917,3.73736051696308,2.97036819931551,2.97036819931551,3.33478351920004
