"","ds","trend","additive_terms","additive_terms_lower","additive_terms_upper","weekly","weekly_lower","weekly_upper","yearly","yearly_lower","yearly_upper","multiplicative_terms","multiplicative_terms_lower","multiplicative_terms_upper","yhat_lower","yhat_upper","trend_lower","trend_upper","yhat"
"47",2012-04-27,2.97051050596028,0.19020974821167,0.19020974821167,0.19020974821167,0.143475710342321,0.143475710342321,0.143475710342321,0.0467340378693492,0.0467340378693492,0.0467340378693492,0,0,0,2.74619472745824,3.55099793715469,2.97051050596028,2.97051050596028,3.16072025417195
"48",2012-04-28,2.97082640725087,-0.665897387560115,-0.665897387560115,-0.665897387560115,-0.714275832106054,-0.714275832106054,-0.714275832106054,0.048378444545939,0.048378444545939,0.048378444545939,0,0,0,1.94414147309059,2.70016665029589,2.97082640725087,2.97082640725087,2.30492901969076
"49",2012-04-29,2.97114230854146,-0.529737566166526,-0.529737566166526,-0.529737566166526,-0.57932092776624,-0.57932092776624,-0.57932092776624,0.0495833615997133,0.0495833615997133,0.0495833615997133,0,0,0,2.05971775015387,2.8269701329874,2.97114230854146,2.97114230854146,2.44140474237494
"50",2012-04-30,2.97145820983205,0.355312165095168,0.355312165095168,0.355312165095168,0.304997245612527,0.304997245612527,0.304997245612527,0.0503149194826412,0.0503149194826412,0.0503149194826412,0,0,0,2.91388727440139,3.70759435102714,2.97145820983205,2.97145820983205,3.32677037492722
"51",2012-05-01,2.97177411112264,0.357291465934591,0.357291465934591,0.357291465934591,0.306739753069152,0.306739753069152,0.306739753069152,0.0505517128654386,0.0505517128654386,0.0505517128654386,0,0,0,2.94389111566977,3.70372914062764,2.97177411112264,2.97177411112264,3.32906557705723
"52",2012-05-02,2.97209001241323,0.336501644716337,0.336501644716337,0.336501644716337,0.286216220129403,0.286216220129403,0.286216220129403,0.0502854245869343,0.0502854245869343,0.0502854245869343,0,0,0,2.94501339517825,3.70765295573795,2.97209001241323,2.97209001241323,3.30859165712957
"53",2012-05-03,2.97240591370382,0.301688866232803,0.301688866232803,0.301688866232803,0.252167830716394,0.252167830716394,0.252167830716394,0.0495210355164089,0.0495210355164089,0.0495210355164089,0,0,0,2.90973279290313,3.67822329277755,2.97240591370382,2.97240591370382,3.27409477993662
"54",2012-05-04,2.97272181499441,0.191752324051648,0.191752324051648,0.191752324051648,0.143475710343635,0.143475710343635,0.143475710343635,0.0482766137080126,0.0482766137080126,0.0482766137080126,0,0,0,2.76191248701594,3.57208120438226,2.97272181499441,2.97272181499441,3.16447413904606
"55",2012-05-05,2.973037716285,-0.667693142071937,-0.667693142071937,-0.667693142071937,-0.71427583210454,-0.71427583210454,-0.71427583210454,0.0465826900326032,0.0465826900326032,0.0465826900326032,0,0,0,1.92940038864845,2.69845222598071,2.973037716285,2.973037716285,2.30534457421306
"56",2012-05-06,2.97335361757559,-0.534839686765683,-0.534839686765683,-0.534839686765683,-0.579320927765883,-0.579320927765883,-0.579320927765883,0.0444812410001998,0.0444812410001998,0.0444812410001998,0,0,0,2.03820109978008,2.84561591656716,2.97335361757559,2.97335361757559,2.43851393080991
"57",2012-05-07,2.97366951886618,0.347021557907457,0.347021557907457,0.347021557907457,0.304997245613119,0.304997245613119,0.304997245613119,0.0420243122943383,0.0420243122943383,0.0420243122943383,0,0,0,2.9610460363888,3.71462276740519,2.97366951886618,2.97366951886618,3.32069107677363
"58",2012-05-08,2.97398542018894,0.346012081281852,0.346012081281852,0.346012081281852,0.306739753068892,0.306739753068892,0.306739753068892,0.0392723282129601,0.0392723282129601,0.0392723282129601,0,0,0,2.9472770566721,3.71959895689221,2.97398542018894,2.97398542018894,3.3199975014708
"59",2012-05-09,2.97430132151171,0.322508362502609,0.322508362502609,0.322508362502609,0.286216220129481,0.286216220129481,0.286216220129481,0.036292142373128,0.036292142373128,0.036292142373128,0,0,0,2.91270679577755,3.67613834925754,2.97430132151171,2.97430132151171,3.29680968401432
"60",2012-05-10,2.97461722283448,0.285322724082044,0.285322724082044,0.285322724082044,0.252167830716287,0.252167830716287,0.252167830716287,0.0331548933657571,0.0331548933657571,0.0331548933657571,0,0,0,2.87344552015971,3.62960503675146,2.97461722283448,2.97461722283448,3.25993994691652
"61",2012-05-11,2.97493312415724,0.173409445613741,0.173409445613741,0.173409445613741,0.143475710342999,0.143475710342999,0.143475710342999,0.0299337352707423,0.0299337352707423,0.0299337352707423,0,0,0,2.74697804372822,3.5021006152018,2.97493312415724,2.97493312415724,3.14834256977098
"62",2012-05-12,2.97524902548001,-0.687574315231214,-0.687574315231214,-0.687574315231214,-0.714275832105454,-0.714275832105454,-0.714275832105454,0.0267015168742398,0.0267015168742398,0.0267015168742398,0,0,0,1.89861915641053,2.66082201952578,2.97524902548001,2.97524902548001,2.28767471024879
"63",2012-05-13,2.97556492680278,-0.555792442825767,-0.555792442825767,-0.555792442825767,-0.579320927764803,-0.579320927764803,-0.579320927764803,0.0235284849390356,0.0235284849390356,0.0235284849390356,0,0,0,2.03627119324816,2.83526961134113,2.97556492680278,2.97556492680278,2.41977248397701
"64",2012-05-14,2.97588082812554,0.325477331543649,0.325477331543649,0.325477331543649,0.304997245612461,0.304997245612461,0.304997245612461,0.0204800859311874,0.0204800859311874,0.0204800859311874,0,0,0,2.90386382396864,3.71958698605602,2.97588082812554,2.97588082812554,3.30135815966919
"65",2012-05-15,2.97619672944831,0.324354690302784,0.324354690302784,0.324354690302784,0.306739753069486,0.306739753069486,0.306739753069486,0.017614937233298,0.017614937233298,0.017614937233298,0,0,0,2.91357818155882,3.68915913340412,2.97619672944831,2.97619672944831,3.30055141975109
"66",2012-05-16,2.97651263077107,0.301199253324033,0.301199253324033,0.301199253324033,0.286216220129432,0.286216220129432,0.286216220129432,0.0149830331946007,0.0149830331946007,0.0149830331946007,0,0,0,2.90213913958089,3.69644936073054,2.97651263077107,2.97651263077107,3.27771188409511
"67",2012-05-17,2.97682853209384,0.264792074287721,0.264792074287721,0.264792074287721,0.252167830716441,0.252167830716441,0.252167830716441,0.0126242435712799,0.0126242435712799,0.0126242435712799,0,0,0,2.85270981986535,3.6148942191648,2.97682853209384,2.97682853209384,3.24162060638156
"68",2012-05-18,2.97714443341661,0.154042862596276,0.154042862596276,0.154042862596276,0.143475710342363,0.143475710342363,0.143475710342363,0.0105671522539134,0.0105671522539134,0.0105671522539134,0,0,0,2.73195730074548,3.49304635802893,2.97714443341661,2.97714443341661,3.13118729601288
"69",2012-05-19,2.97746033473937,-0.705447559124208,-0.705447559124208,-0.705447559124208,-0.714275832104636,-0.714275832104636,-0.714275832104636,0.00882827298042828,0.00882827298042828,0.00882827298042828,0,0,0,1.86801447850007,2.64350834408652,2.97746033473937,2.97746033473937,2.27201277561517
"70",2012-05-20,2.97777623606214,-0.57190926140719,-0.57190926140719,-0.57190926140719,-0.579320927766605,-0.579320927766605,-0.579320927766605,0.00741166635941438,0.00741166635941438,0.00741166635941438,0,0,0,2.01381462784613,2.83054546139871,2.97777623606214,2.97777623606214,2.40586697465495
"71",2012-05-21,2.97809213738491,0.311306214998013,0.311306214998013,0.311306214998013,0.304997245612446,0.304997245612446,0.304997245612446,0.00630896938556618,0.00630896938556618,0.00630896938556618,0,0,0,2.91460748726886,3.67212904020327,2.97809213738491,2.97809213738491,3.28939835238292
"72",2012-05-22,2.97840803870767,0.31223958821094,0.31223958821094,0.31223958821094,0.30673975306934,0.30673975306934,0.30673975306934,0.00549983514159914,0.00549983514159914,0.00549983514159914,0,0,0,2.92878484643711,3.7051967577332,2.97840803870767,2.97840803870767,3.29064762691861
"73",2012-05-23,2.97872394003044,0.291168987121505,0.291168987121505,0.291168987121505,0.286216220129383,0.286216220129383,0.286216220129383,0.00495276699212165,0.00495276699212165,0.00495276699212165,0,0,0,2.87302124901844,3.650141747426,2.97872394003044,2.97872394003044,3.26989292715194
"74",2012-05-24,2.97903984135321,0.256794149432386,0.256794149432386,0.256794149432386,0.252167830716595,0.252167830716595,0.252167830716595,0.00462631871579152,0.00462631871579152,0.00462631871579152,0,0,0,2.82746392994752,3.61738938399623,2.97903984135321,2.97903984135321,3.23583399078559
"75",2012-05-25,2.97935574267597,0.147946330455888,0.147946330455888,0.147946330455888,0.143475710343145,0.143475710343145,0.143475710343145,0.00447062011274222,0.00447062011274222,0.00447062011274222,0,0,0,2.72736022649188,3.5066719633516,2.97935574267597,2.97935574267597,3.12730207313186
"76",2012-05-26,2.97967164399874,-0.709846655054685,-0.709846655054685,-0.709846655054685,-0.714275832104854,-0.714275832104854,-0.714275832104854,0.00442917705016895,0.00442917705016895,0.00442917705016895,0,0,0,1.87263080353913,2.66470091425316,2.97967164399874,2.97967164399874,2.26982498894405
"77",2012-05-27,2.9799875453215,-0.57488004175413,-0.57488004175413,-0.57488004175413,-0.579320927765525,-0.579320927765525,-0.579320927765525,0.00444088601139483,0.00444088601139483,0.00444088601139483,0,0,0,2.00758934333692,2.76960310910755,2.9799875453215,2.9799875453215,2.40510750356737
"78",2012-05-28,2.98030344664427,0.30943944189601,0.30943944189601,0.30943944189601,0.304997245613038,0.304997245613038,0.304997245613038,0.00444219628297181,0.00444219628297181,0.00444219628297181,0,0,0,2.88272097129009,3.6452342313764,2.98030344664427,2.98030344664427,3.28974288854028
"79",2012-05-29,2.98061934796704,0.311109101242666,0.311109101242666,0.311109101242666,0.30673975306945,0.30673975306945,0.30673975306945,0.00436934817321532,0.00436934817321532,0.00436934817321532,0,0,0,2.88266244052965,3.66044063610357,2.98061934796704,2.98061934796704,3.2917284492097
"80",2012-05-30,2.9809352492898,0.290376833386255,0.290376833386255,0.290376833386255,0.286216220129401,0.286216220129401,0.286216220129401,0.00416061325685418,0.00416061325685418,0.00416061325685418,0,0,0,2.86182251131875,3.66509068842526,2.9809352492898,2.9809352492898,3.27131208267606
"81",2012-05-31,2.98125115061257,0.255926293380893,0.255926293380893,0.255926293380893,0.252167830716489,0.252167830716489,0.252167830716489,0.00375846266440432,0.00375846266440432,0.00375846266440432,0,0,0,2.83733572753022,3.63051816813238,2.98125115061257,2.98125115061257,3.23717744399346
"82",2012-06-01,2.98156705193534,0.146587302218203,0.146587302218203,0.146587302218203,0.143475710343041,0.143475710343041,0.143475710343041,0.00311159187516281,0.00311159187516281,0.00311159187516281,0,0,0,2.73897793407746,3.4975906664835,2.98156705193534,2.98156705193534,3.12815435415354
"83",2012-06-02,2.9818829532581,-0.712099096849169,-0.712099096849169,-0.712099096849169,-0.714275832105071,-0.714275832105071,-0.714275832105071,0.00217673525590202,0.00217673525590202,0.00217673525590202,0,0,0,1.87907252231187,2.62389017589994,2.9818829532581,2.9818829532581,2.26978385640893
"84",2012-06-03,2.98219885458087,-0.578400717212115,-0.578400717212115,-0.578400717212115,-0.579320927764445,-0.579320927764445,-0.579320927764445,0.000920210552329886,0.000920210552329886,0.000920210552329886,0,0,0,2.01438951136773,2.79563307979484,2.98219885458087,2.98219885458087,2.40379813736875
"85",2012-06-04,2.98251475590363,0.30431638807979,0.30431638807979,0.30431638807979,0.30499724561363,0.30499724561363,0.30499724561363,-0.000680857533840152,-0.000680857533840152,-0.000680857533840152,0,0,0,2.87227799384755,3.62380661777499,2.98251475590363,2.98251475590363,3.28683114398342
"86",2012-06-05,2.9828306572264,0.304102078110787,0.304102078110787,0.304102078110787,0.306739753069674,0.306739753069674,0.306739753069674,-0.00263767495888722,-0.00263767495888722,-0.00263767495888722,0,0,0,2.9192529558802,3.676403323518,2.9828306572264,2.9828306572264,3.28693273533719
"87",2012-06-06,2.98314655854917,0.281266914628009,0.281266914628009,0.281266914628009,0.286216220129412,0.286216220129412,0.286216220129412,-0.0049493055014032,-0.0049493055014032,-0.0049493055014032,0,0,0,2.90930104808638,3.64267534408158,2.98314655854917,2.98314655854917,3.26441347317718
"88",2012-06-07,2.98346245987193,0.244565227730825,0.244565227730825,0.244565227730825,0.252167830716381,0.252167830716381,0.252167830716381,-0.00760260298555616,-0.00760260298555616,-0.00760260298555616,0,0,0,2.84753309074052,3.63160223213824,2.98346245987193,2.98346245987193,3.22802768760276
"89",2012-06-08,2.9837783611947,0.132903159639985,0.132903159639985,0.132903159639985,0.143475710343292,0.143475710343292,0.143475710343292,-0.010572550703307,-0.010572550703307,-0.010572550703307,0,0,0,2.71055870059135,3.50233330972529,2.9837783611947,2.9837783611947,3.11668152083468
"90",2012-06-09,2.98409426251747,-0.728098828832096,-0.728098828832096,-0.728098828832096,-0.714275832105985,-0.714275832105985,-0.714275832105985,-0.0138229967261116,-0.0138229967261116,-0.0138229967261116,0,0,0,1.87540336241379,2.63233126470361,2.98409426251747,2.98409426251747,2.25599543368537
"91",2012-06-10,2.98441016384023,-0.596628688472729,-0.596628688472729,-0.596628688472729,-0.579320927766247,-0.579320927766247,-0.579320927766247,-0.017307760706482,-0.017307760706482,-0.017307760706482,0,0,0,2.0007266725981,2.81354637232859,2.98441016384023,2.98441016384023,2.3877814753675
"92",2012-06-11,2.984726065163,0.284025170145786,0.284025170145786,0.284025170145786,0.304997245612973,0.304997245612973,0.304997245612973,-0.0209720754671863,-0.0209720754671863,-0.0209720754671863,0,0,0,2.91328584444222,3.6510525505486,2.984726065163,2.984726065163,3.26875123530878
"93",2012-06-12,2.98504196648577,0.281985437504188,0.281985437504188,0.281985437504188,0.306739753069414,0.306739753069414,0.306739753069414,-0.024754315565226,-0.024754315565226,-0.024754315565226,0,0,0,2.84138679948061,3.64646978493268,2.98504196648577,2.98504196648577,3.26702740398995
"94",2012-06-13,2.98535786780853,0.257628264664047,0.257628264664047,0.257628264664047,0.286216220129423,0.286216220129423,0.286216220129423,-0.028587955465376,-0.028587955465376,-0.028587955465376,0,0,0,2.82758347570033,3.63015138995823,2.98535786780853,2.98535786780853,3.24298613247258
"95",2012-06-14,2.9856737691313,0.219764138436088,0.219764138436088,0.219764138436088,0.252167830716796,0.252167830716796,0.252167830716796,-0.0324036922807082,-0.0324036922807082,-0.0324036922807082,0,0,0,2.8079471349893,3.56168665907413,2.9856737691313,2.9856737691313,3.20543790756739
"96",2012-06-15,2.98598967045406,0.107344047851046,0.107344047851046,0.107344047851046,0.143475710344606,0.143475710344606,0.143475710344606,-0.0361316624935606,-0.0361316624935606,-0.0361316624935606,0,0,0,2.70652055049515,3.472929841244,2.98598967045406,2.98598967045406,3.09333371830511
"97",2012-06-16,2.98630557177683,-0.753979510948575,-0.753979510948575,-0.753979510948575,-0.714275832105167,-0.714275832105167,-0.714275832105167,-0.0397036788434081,-0.0397036788434081,-0.0397036788434081,0,0,0,1.86207061462608,2.61673132464179,2.98630557177683,2.98630557177683,2.23232606082826
